Date,Hours,SE1,SE2,SE3,SE4
7/7/2018,22 - 23,494.6,494.6,494.6,494.6
7/7/2018,23 - 00,496.35,496.35,496.35,496.35
8/7/2018,00 - 01,491.54,491.54,491.54,491.54
8/7/2018,01 - 02,471.69,471.69,471.69,471.69
8/7/2018,02 - 03,461.14,461.14,461.14,461.14
8/7/2018,03 - 04,460.73,460.73,460.73,460.73
8/7/2018,04 - 05,461.25,461.25,461.25,461.25
8/7/2018,05 - 06,482.12,482.12,482.12,482.12
8/7/2018,06 - 07,495.43,495.43,495.43,495.43
8/7/2018,07 - 08,496.96,496.96,496.96,496.96
8/7/2018,08 - 09,503.92,503.92,503.92,503.92
8/7/2018,09 - 10,505.56,505.56,505.56,505.56
8/7/2018,10 - 11,512.72,512.72,512.72,512.72
8/7/2018,11 - 12,514.46,514.46,514.46,514.46
8/7/2018,12 - 13,514.05,514.05,514.05,514.05
8/7/2018,13 - 14,511.9,511.9,511.9,511.9
8/7/2018,14 - 15,509.55,509.55,509.55,509.55
8/7/2018,15 - 16,507.3,507.3,507.3,507.3
8/7/2018,16 - 17,508.53,508.53,508.53,508.53
8/7/2018,17 - 18,510.98,510.98,510.98,510.98
8/7/2018,18 - 19,514.05,514.05,514.05,514.05
8/7/2018,19 - 20,516.1,516.1,516.1,516.1
8/7/2018,20 - 21,516.92,516.92,516.92,516.92
8/7/2018,21 - 22,514.46,514.46,514.46,514.46
8/7/2018,22 - 23,520.19,520.19,520.19,520.19
8/7/2018,23 - 00,511.09,511.09,511.09,511.09
9/7/2018,00 - 01,500.75,500.75,500.75,500.75
9/7/2018,01 - 02,486.22,486.22,486.22,486.22
9/7/2018,02 - 03,480.38,480.38,480.38,480.38
9/7/2018,03 - 04,468.31,468.31,468.31,468.31
9/7/2018,04 - 05,460.53,460.53,460.53,460.53
9/7/2018,05 - 06,484.78,484.78,484.78,484.78
9/7/2018,06 - 07,513.13,513.13,513.13,513.13
9/7/2018,07 - 08,547.72,547.72,547.72,547.72
9/7/2018,08 - 09,551.2,551.2,551.2,551.2
9/7/2018,09 - 10,546.19,546.19,546.19,546.19
9/7/2018,10 - 11,549.98,549.98,549.98,549.98
9/7/2018,11 - 12,554.79,554.79,554.79,554.79
9/7/2018,12 - 13,547.21,547.21,547.21,547.21
9/7/2018,13 - 14,546.19,546.19,546.19,546.19
9/7/2018,14 - 15,548.13,548.13,548.13,548.13
9/7/2018,15 - 16,544.35,544.35,544.35,544.35
9/7/2018,16 - 17,537.49,537.49,537.49,537.49
9/7/2018,17 - 18,536.16,536.16,536.16,536.16
9/7/2018,18 - 19,538.41,538.41,538.41,538.41
9/7/2018,19 - 20,543.02,543.02,543.02,543.02
9/7/2018,20 - 21,539.64,539.64,539.64,539.64
9/7/2018,21 - 22,531.55,531.55,531.55,531.55
9/7/2018,22 - 23,530.74,530.74,530.74,530.74
9/7/2018,23 - 00,508.94,508.94,508.94,508.94
10/7/2018,00 - 01,495.53,495.53,495.53,495.53
10/7/2018,01 - 02,488.46,488.46,488.46,488.46
10/7/2018,02 - 03,477.91,477.91,477.91,477.91
10/7/2018,03 - 04,468.17,468.17,468.17,468.17
10/7/2018,04 - 05,461.31,461.31,461.31,461.31
10/7/2018,05 - 06,493.68,493.68,493.68,493.68
10/7/2018,06 - 07,518.47,518.47,518.47,518.47
10/7/2018,07 - 08,568.16,568.16,568.16,568.16
10/7/2018,08 - 09,574,574,574,597.66
10/7/2018,09 - 10,603.4,603.4,603.4,603.4
10/7/2018,10 - 11,598.38,598.38,598.38,598.38
10/7/2018,11 - 12,596.84,596.84,596.84,596.84
10/7/2018,12 - 13,587.21,587.21,587.21,587.21
10/7/2018,13 - 14,584.14,584.14,584.14,584.14
10/7/2018,14 - 15,573.38,573.38,573.38,573.38
10/7/2018,15 - 16,564.98,564.98,564.98,564.98
10/7/2018,16 - 17,556.99,556.99,556.99,556.99
10/7/2018,17 - 18,573.69,573.69,573.69,573.69
10/7/2018,18 - 19,584.45,584.45,584.45,584.45
10/7/2018,19 - 20,587.83,587.83,587.83,587.83
10/7/2018,20 - 21,574.51,574.51,574.51,574.51
10/7/2018,21 - 22,560.89,560.89,560.89,560.89
10/7/2018,22 - 23,559.86,559.86,559.86,559.86
10/7/2018,23 - 00,519.29,519.29,519.29,519.29
11/7/2018,00 - 01,506.97,506.97,506.97,506.97
11/7/2018,01 - 02,502.46,502.46,502.46,502.46
11/7/2018,02 - 03,493.34,493.34,493.34,493.34
11/7/2018,03 - 04,491.71,491.71,491.71,491.71
11/7/2018,04 - 05,484.33,484.33,484.33,484.33
11/7/2018,05 - 06,495.5,495.5,495.5,495.5
11/7/2018,06 - 07,526.75,526.75,526.75,526.75
11/7/2018,07 - 08,564.25,564.25,564.25,569.88
11/7/2018,08 - 09,589.25,589.25,589.25,589.25
11/7/2018,09 - 10,591.71,591.71,591.71,591.71
11/7/2018,10 - 11,583.41,583.41,583.41,583.41
11/7/2018,11 - 12,580.85,580.85,580.85,580.85
11/7/2018,12 - 13,573.67,573.67,573.67,573.67
11/7/2018,13 - 14,563.43,563.43,563.43,563.43
11/7/2018,14 - 15,556.26,556.26,556.26,556.26
11/7/2018,15 - 16,549.9,549.9,549.9,549.9
11/7/2018,16 - 17,539.55,539.55,539.55,539.55
11/7/2018,17 - 18,565.89,565.89,565.89,565.89
11/7/2018,18 - 19,583.1,583.1,583.1,583.1
11/7/2018,19 - 20,584.84,584.84,584.84,584.84
11/7/2018,20 - 21,572.03,572.03,572.03,572.03
11/7/2018,21 - 22,564.76,564.76,564.76,564.76
11/7/2018,22 - 23,556.56,556.56,556.56,556.56
11/7/2018,23 - 00,528.49,528.49,528.49,528.49
12/7/2018,00 - 01,517.39,517.39,517.39,517.39
12/7/2018,01 - 02,508.76,508.76,508.76,508.76
12/7/2018,02 - 03,504.55,504.55,504.55,504.55
12/7/2018,03 - 04,503.93,503.93,503.93,503.93
12/7/2018,04 - 05,499.82,499.82,499.82,499.82
12/7/2018,05 - 06,509.79,509.79,509.79,509.79
12/7/2018,06 - 07,524.69,524.69,524.69,524.69
12/7/2018,07 - 08,558.81,558.81,558.81,573.62
12/7/2018,08 - 09,578.96,578.96,578.96,605.37
12/7/2018,09 - 10,585.54,585.54,585.54,585.54
12/7/2018,10 - 11,599.31,599.31,599.31,599.31
12/7/2018,11 - 12,599.21,599.21,599.21,599.21
12/7/2018,12 - 13,580.81,580.81,580.81,580.81
12/7/2018,13 - 14,564.47,564.47,564.47,564.47
12/7/2018,14 - 15,559.64,559.64,559.64,559.64
12/7/2018,15 - 16,557.27,557.27,557.27,557.27
12/7/2018,16 - 17,549.46,549.46,549.46,549.46
12/7/2018,17 - 18,569.81,569.81,569.81,569.81
12/7/2018,18 - 19,578.86,578.86,578.86,578.86
12/7/2018,19 - 20,588.21,588.21,588.21,588.21
12/7/2018,20 - 21,572.48,572.48,572.48,572.48
12/7/2018,21 - 22,560.87,560.87,560.87,560.87
12/7/2018,22 - 23,563.75,563.75,563.75,563.75
12/7/2018,23 - 00,525.82,525.82,525.82,525.82
13-07-2018,00 - 01,530.81,530.81,530.81,530.81
13-07-2018,01 - 02,520.06,520.06,520.06,520.06
13-07-2018,02 - 03,515.41,515.41,515.41,515.41
13-07-2018,03 - 04,507.44,507.44,507.44,507.44
13-07-2018,04 - 05,500.82,500.82,500.82,500.82
13-07-2018,05 - 06,516.23,516.23,516.23,516.23
13-07-2018,06 - 07,542.29,542.29,542.29,542.29
13-07-2018,07 - 08,570.42,570.42,570.42,580.24
13-07-2018,08 - 09,599.58,599.58,599.58,599.58
13-07-2018,09 - 10,584.59,584.59,584.59,584.59
13-07-2018,10 - 11,568.77,568.77,568.77,568.77
13-07-2018,11 - 12,560.6,560.6,560.6,560.6
13-07-2018,12 - 13,560.6,560.6,560.6,560.6
13-07-2018,13 - 14,559.46,559.46,559.46,559.46
13-07-2018,14 - 15,559.05,559.05,559.05,559.05
13-07-2018,15 - 16,554.29,554.29,554.29,554.29
13-07-2018,16 - 17,546.02,546.02,546.02,546.02
13-07-2018,17 - 18,557.7,557.7,557.7,557.7
13-07-2018,18 - 19,576.11,576.11,576.11,576.11
13-07-2018,19 - 20,585,585,585,585
13-07-2018,20 - 21,568.97,568.97,568.97,568.97
13-07-2018,21 - 22,562.56,562.56,562.56,562.56
13-07-2018,22 - 23,561.94,561.94,561.94,561.94
13-07-2018,23 - 00,536.92,536.92,536.92,536.92
14-07-2018,00 - 01,541.46,541.46,541.46,541.46
14-07-2018,01 - 02,526.93,526.93,526.93,526.93
14-07-2018,02 - 03,516.65,516.65,516.65,516.65
14-07-2018,03 - 04,507.62,507.62,507.62,507.62
14-07-2018,04 - 05,489.87,489.87,489.87,489.87
14-07-2018,05 - 06,500.56,500.56,500.56,500.56
14-07-2018,06 - 07,515.41,515.41,515.41,515.41
14-07-2018,07 - 08,522.78,522.78,522.78,522.78
14-07-2018,08 - 09,544.99,544.99,544.99,544.99
14-07-2018,09 - 10,547.06,547.06,547.06,547.06
14-07-2018,10 - 11,546.54,546.54,546.54,546.54
14-07-2018,11 - 12,546.23,546.23,546.23,546.23
14-07-2018,12 - 13,540.11,540.11,540.11,540.11
14-07-2018,13 - 14,536.27,536.27,536.27,536.27
14-07-2018,14 - 15,533.26,533.26,533.26,533.26
14-07-2018,15 - 16,530.14,530.14,530.14,530.14
14-07-2018,16 - 17,531.39,531.39,531.39,531.39
14-07-2018,17 - 18,536.48,536.48,536.48,536.48
14-07-2018,18 - 19,554.74,554.74,554.74,554.74
14-07-2018,19 - 20,563.77,563.77,563.77,563.77
14-07-2018,20 - 21,570.83,570.83,570.83,570.83
14-07-2018,21 - 22,562.73,562.73,562.73,562.73
14-07-2018,22 - 23,570.93,570.93,570.93,570.93
14-07-2018,23 - 00,543.84,543.84,543.84,543.84
15-07-2018,00 - 01,529.44,529.44,529.44,529.44
15-07-2018,01 - 02,510.46,510.46,510.46,510.46
15-07-2018,02 - 03,498.12,498.12,498.12,498.12
15-07-2018,03 - 04,485.88,485.88,485.88,485.88
15-07-2018,04 - 05,477.58,477.58,477.58,477.58
15-07-2018,05 - 06,498.02,498.02,498.02,498.02
15-07-2018,06 - 07,507.45,507.45,507.45,507.45
15-07-2018,07 - 08,515.75,515.75,515.75,515.75
15-07-2018,08 - 09,527.37,527.37,527.37,527.37
15-07-2018,09 - 10,535.35,535.35,535.35,535.35
15-07-2018,10 - 11,542.82,542.82,542.82,542.82
15-07-2018,11 - 12,543.13,543.13,543.13,543.13
15-07-2018,12 - 13,543.13,543.13,543.13,543.13
15-07-2018,13 - 14,538.67,538.67,538.67,538.67
15-07-2018,14 - 15,537.32,537.32,537.32,537.32
15-07-2018,15 - 16,535.66,535.66,535.66,535.66
15-07-2018,16 - 17,539.6,539.6,539.6,539.6
15-07-2018,17 - 18,544.17,544.17,544.17,544.17
15-07-2018,18 - 19,550.7,550.7,550.7,550.7
15-07-2018,19 - 20,562.63,562.63,562.63,562.63
15-07-2018,20 - 21,566.36,566.36,566.36,566.36
15-07-2018,21 - 22,569.06,569.06,569.06,569.06
15-07-2018,22 - 23,570.72,570.72,570.72,570.72
15-07-2018,23 - 00,552.36,552.36,552.36,552.36
16-07-2018,00 - 01,530.06,530.06,530.06,530.06
16-07-2018,01 - 02,508.28,508.28,508.28,508.28
16-07-2018,02 - 03,496.77,496.77,496.77,496.77
16-07-2018,03 - 04,494.9,494.9,494.9,494.9
16-07-2018,04 - 05,493.04,493.04,493.04,493.04
16-07-2018,05 - 06,517.1,517.1,517.1,517.1
16-07-2018,06 - 07,550.18,550.18,550.18,550.18
16-07-2018,07 - 08,579.32,579.32,579.32,585.13
16-07-2018,08 - 09,601.21,601.21,601.21,601.21
16-07-2018,09 - 10,609.3,609.3,609.3,609.3
16-07-2018,10 - 11,595.61,595.61,595.61,595.61
16-07-2018,11 - 12,598.82,598.82,598.82,598.82
16-07-2018,12 - 13,581.92,581.92,581.92,581.92
16-07-2018,13 - 14,569.78,569.78,569.78,569.78
16-07-2018,14 - 15,575.18,575.18,575.18,575.18
16-07-2018,15 - 16,574.66,574.66,574.66,574.66
16-07-2018,16 - 17,579.84,579.84,579.84,579.84
16-07-2018,17 - 18,594.88,594.88,594.88,594.88
16-07-2018,18 - 19,600.69,600.69,600.69,600.69
16-07-2018,19 - 20,601.1,601.1,601.1,604.63
16-07-2018,20 - 21,580.36,580.36,580.36,599.44
16-07-2018,21 - 22,576.11,576.11,576.11,576.11
16-07-2018,22 - 23,565.12,565.12,565.12,565.12
16-07-2018,23 - 00,537.63,537.63,537.63,537.63
17-07-2018,00 - 01,520.09,520.09,520.09,520.09
17-07-2018,01 - 02,507.99,507.99,507.99,507.99
17-07-2018,02 - 03,496.92,496.92,496.92,496.92
17-07-2018,03 - 04,494.23,494.23,494.23,494.23
17-07-2018,04 - 05,466.09,466.09,466.09,466.09
17-07-2018,05 - 06,499.4,499.4,499.4,499.4
17-07-2018,06 - 07,542.44,542.44,542.44,542.44
17-07-2018,07 - 08,580.1,580.1,580.1,580.1
17-07-2018,08 - 09,609.48,609.48,609.48,609.48
17-07-2018,09 - 10,599.76,599.76,599.76,599.76
17-07-2018,10 - 11,579.89,579.89,579.89,579.89
17-07-2018,11 - 12,579.38,579.38,579.38,579.38
17-07-2018,12 - 13,558.48,558.48,558.48,558.48
17-07-2018,13 - 14,555.27,555.27,555.27,555.27
17-07-2018,14 - 15,554.86,554.86,554.86,554.86
17-07-2018,15 - 16,556.3,556.3,556.3,556.3
17-07-2018,16 - 17,555.27,555.27,555.27,555.27
17-07-2018,17 - 18,557.86,557.86,557.86,557.86
17-07-2018,18 - 19,581.24,581.24,581.24,581.24
17-07-2018,19 - 20,595.62,595.62,595.62,595.62
17-07-2018,20 - 21,574.93,574.93,574.93,574.93
17-07-2018,21 - 22,557.44,557.44,557.44,557.44
17-07-2018,22 - 23,552.58,552.58,552.58,552.58
17-07-2018,23 - 00,530.96,530.96,530.96,530.96
18-07-2018,00 - 01,514.03,514.03,514.03,514.03
18-07-2018,01 - 02,495.28,495.28,495.28,495.28
18-07-2018,02 - 03,493.63,493.63,493.63,493.63
18-07-2018,03 - 04,476.93,476.93,476.93,476.93
18-07-2018,04 - 05,433.45,433.45,433.45,433.45
18-07-2018,05 - 06,493.42,493.42,493.42,493.42
18-07-2018,06 - 07,516.71,516.71,516.71,516.71
18-07-2018,07 - 08,551.03,551.03,551.03,551.03
18-07-2018,08 - 09,573.29,573.29,573.29,573.29
18-07-2018,09 - 10,557.73,557.73,557.73,557.73
18-07-2018,10 - 11,553.19,553.19,553.19,553.19
18-07-2018,11 - 12,553.3,553.3,553.3,553.3
18-07-2018,12 - 13,552.27,552.27,552.27,552.27
18-07-2018,13 - 14,552.58,552.58,552.58,552.58
18-07-2018,14 - 15,550.62,550.62,550.62,550.62
18-07-2018,15 - 16,550,550,550,550
18-07-2018,16 - 17,548.56,548.56,548.56,548.56
18-07-2018,17 - 18,553.19,553.19,553.19,553.19
18-07-2018,18 - 19,558.35,558.35,558.35,558.35
18-07-2018,19 - 20,559.69,559.69,559.69,583.08
18-07-2018,20 - 21,557.52,557.52,557.52,572.05
18-07-2018,21 - 22,553.61,553.61,553.61,553.61
18-07-2018,22 - 23,543.4,543.4,543.4,543.4
18-07-2018,23 - 00,514.03,514.03,514.03,514.03
19-07-2018,00 - 01,517.85,517.85,517.85,517.85
19-07-2018,01 - 02,505.48,505.48,505.48,505.48
19-07-2018,02 - 03,489.2,489.2,489.2,489.2
19-07-2018,03 - 04,433.14,433.14,433.14,433.14
19-07-2018,04 - 05,426.54,426.54,426.54,426.54
19-07-2018,05 - 06,476.22,476.22,476.22,476.22
19-07-2018,06 - 07,526.1,526.1,526.1,526.1
19-07-2018,07 - 08,557.42,557.42,557.42,557.42
19-07-2018,08 - 09,583.19,583.19,583.19,583.19
19-07-2018,09 - 10,576.59,576.59,576.59,576.59
19-07-2018,10 - 11,557.32,557.32,557.32,557.32
19-07-2018,11 - 12,556.91,556.91,556.91,556.91
19-07-2018,12 - 13,555.36,555.36,555.36,555.36
19-07-2018,13 - 14,546.09,546.09,546.09,546.09
19-07-2018,14 - 15,546.29,546.29,546.29,546.29
19-07-2018,15 - 16,554.44,554.44,554.44,554.44
19-07-2018,16 - 17,552.68,552.68,552.68,552.68
19-07-2018,17 - 18,569.48,569.48,569.48,569.48
19-07-2018,18 - 19,583.29,583.29,583.29,583.29
19-07-2018,19 - 20,597.31,597.31,597.31,597.31
19-07-2018,20 - 21,582.98,582.98,582.98,582.98
19-07-2018,21 - 22,567.32,567.32,567.32,567.32
19-07-2018,22 - 23,560.1,560.1,560.1,560.1
19-07-2018,23 - 00,534.86,534.86,534.86,534.86
20-07-2018,00 - 01,533.88,533.88,533.88,533.88
20-07-2018,01 - 02,520.51,520.51,520.51,520.51
20-07-2018,02 - 03,514.39,514.39,514.39,514.39
20-07-2018,03 - 04,498.64,498.64,498.64,498.64
20-07-2018,04 - 05,481.03,481.03,481.03,481.03
20-07-2018,05 - 06,509.63,509.63,509.63,509.63
20-07-2018,06 - 07,543.72,543.72,543.72,543.72
20-07-2018,07 - 08,565.69,565.69,565.69,582.68
20-07-2018,08 - 09,595.43,595.43,595.43,595.43
20-07-2018,09 - 10,600.82,600.82,600.82,600.82
20-07-2018,10 - 11,591.28,591.28,591.28,591.28
20-07-2018,11 - 12,587.45,587.45,587.45,587.45
20-07-2018,12 - 13,570.97,570.97,570.97,570.97
20-07-2018,13 - 14,570.14,570.14,570.14,570.14
20-07-2018,14 - 15,564.65,564.65,564.65,564.65
20-07-2018,15 - 16,570.56,570.56,570.56,570.56
20-07-2018,16 - 17,581.03,581.03,581.03,581.03
20-07-2018,17 - 18,600.09,600.09,600.09,600.09
20-07-2018,18 - 19,606.21,606.21,606.21,606.21
20-07-2018,19 - 20,600.3,600.3,600.3,600.3
20-07-2018,20 - 21,586.62,586.62,586.62,586.62
20-07-2018,21 - 22,573.88,573.88,573.88,573.88
20-07-2018,22 - 23,566.52,566.52,566.52,566.52
20-07-2018,23 - 00,544.76,544.76,544.76,544.76
21-07-2018,00 - 01,539.79,539.79,539.79,539.79
21-07-2018,01 - 02,523.28,523.28,523.28,523.28
21-07-2018,02 - 03,510.61,510.61,510.61,510.61
21-07-2018,03 - 04,509.05,509.05,509.05,509.05
21-07-2018,04 - 05,499.09,499.09,499.09,499.09
21-07-2018,05 - 06,508.85,508.85,508.85,508.85
21-07-2018,06 - 07,524.63,524.63,524.63,524.63
21-07-2018,07 - 08,539.99,539.99,539.99,539.99
21-07-2018,08 - 09,558.68,558.68,558.68,558.68
21-07-2018,09 - 10,571.45,571.45,571.45,571.45
21-07-2018,10 - 11,571.97,571.97,571.97,571.97
21-07-2018,11 - 12,572.91,572.91,572.91,572.91
21-07-2018,12 - 13,568.13,568.13,568.13,568.13
21-07-2018,13 - 14,558.37,558.37,558.37,558.37
21-07-2018,14 - 15,552.97,552.97,552.97,552.97
21-07-2018,15 - 16,549.03,549.03,549.03,549.03
21-07-2018,16 - 17,547.47,547.47,547.47,547.47
21-07-2018,17 - 18,554.74,554.74,554.74,554.74
21-07-2018,18 - 19,568.86,568.86,568.86,568.86
21-07-2018,19 - 20,572.39,572.39,572.39,572.39
21-07-2018,20 - 21,570.62,570.62,570.62,570.62
21-07-2018,21 - 22,567.72,567.72,567.72,567.72
21-07-2018,22 - 23,565.74,565.74,565.74,565.74
21-07-2018,23 - 00,544.46,544.46,544.46,544.46
22-07-2018,00 - 01,547.02,547.02,547.02,547.02
22-07-2018,01 - 02,530.63,530.63,530.63,530.63
22-07-2018,02 - 03,521.81,521.81,521.81,521.81
22-07-2018,03 - 04,517.66,517.66,517.66,517.66
22-07-2018,04 - 05,500.95,500.95,500.95,500.95
22-07-2018,05 - 06,508.01,508.01,508.01,508.01
22-07-2018,06 - 07,519.94,519.94,519.94,519.94
22-07-2018,07 - 08,533.74,533.74,533.74,533.74
22-07-2018,08 - 09,544.32,544.32,544.32,544.32
22-07-2018,09 - 10,548.68,548.68,548.68,548.68
22-07-2018,10 - 11,554.8,554.8,554.8,554.8
22-07-2018,11 - 12,557.29,557.29,557.29,557.29
22-07-2018,12 - 13,551.59,551.59,551.59,551.59
22-07-2018,13 - 14,549.51,549.51,549.51,549.51
22-07-2018,14 - 15,546.5,546.5,546.5,546.5
22-07-2018,15 - 16,544.74,544.74,544.74,544.74
22-07-2018,16 - 17,545.99,545.99,545.99,545.99
22-07-2018,17 - 18,547.44,547.44,547.44,547.44
22-07-2018,18 - 19,551.38,551.38,551.38,551.38
22-07-2018,19 - 20,572.13,572.13,572.13,572.13
22-07-2018,20 - 21,583.03,583.03,583.03,583.03
22-07-2018,21 - 22,589.88,589.88,589.88,589.88
22-07-2018,22 - 23,583.55,583.55,583.55,583.55
22-07-2018,23 - 00,553.87,553.87,553.87,553.87
23-07-2018,00 - 01,537.58,537.58,537.58,537.58
23-07-2018,01 - 02,520.88,520.88,520.88,520.88
23-07-2018,02 - 03,497.53,497.53,497.53,497.53
23-07-2018,03 - 04,488.71,488.71,488.71,488.71
23-07-2018,04 - 05,475.01,475.01,475.01,475.01
23-07-2018,05 - 06,521.19,521.19,521.19,521.19
23-07-2018,06 - 07,556.26,556.26,556.26,556.26
23-07-2018,07 - 08,585.31,585.31,585.31,597.04
23-07-2018,08 - 09,602.33,602.33,602.33,621.94
23-07-2018,09 - 10,612.6,612.6,612.6,612.7
23-07-2018,10 - 11,601.81,601.81,601.81,607.83
23-07-2018,11 - 12,601.6,601.6,601.6,616.33
23-07-2018,12 - 13,596,596,596,608.86
23-07-2018,13 - 14,589.98,589.98,589.98,589.98
23-07-2018,14 - 15,587.39,587.39,587.39,587.39
23-07-2018,15 - 16,586.87,586.87,586.87,586.87
23-07-2018,16 - 17,587.7,587.7,587.7,587.7
23-07-2018,17 - 18,600.87,600.87,600.87,600.87
23-07-2018,18 - 19,610.11,610.11,610.11,610.11
23-07-2018,19 - 20,602.02,602.02,602.02,622.25
23-07-2018,20 - 21,591.54,591.54,591.54,608.66
23-07-2018,21 - 22,589.56,589.56,589.56,597.66
23-07-2018,22 - 23,582.09,582.09,582.09,582.09
23-07-2018,23 - 00,559.79,559.79,559.79,559.79
24-07-2018,00 - 01,543.99,543.99,543.99,543.99
24-07-2018,01 - 02,521.12,521.12,521.12,521.12
24-07-2018,02 - 03,513.04,513.04,513.04,513.04
24-07-2018,03 - 04,507.97,507.97,507.97,507.97
24-07-2018,04 - 05,498.55,498.55,498.55,498.55
24-07-2018,05 - 06,526.5,526.5,526.5,526.5
24-07-2018,06 - 07,558.58,558.58,558.58,558.58
24-07-2018,07 - 08,575.25,575.25,575.25,627.51
24-07-2018,08 - 09,600.4,600.4,643.14,651.01
24-07-2018,09 - 10,598.12,598.12,634.66,634.66
24-07-2018,10 - 11,600.4,600.4,616.54,616.54
24-07-2018,11 - 12,605.06,605.06,605.06,605.06
24-07-2018,12 - 13,594.5,594.5,594.5,594.5
24-07-2018,13 - 14,587.05,587.05,587.05,587.05
24-07-2018,14 - 15,590.25,590.25,590.25,590.25
24-07-2018,15 - 16,596.88,596.88,596.88,596.88
24-07-2018,16 - 17,602.26,602.26,602.26,602.26
24-07-2018,17 - 18,595.22,595.22,640.24,640.24
24-07-2018,18 - 19,593.15,593.15,648.21,648.21
24-07-2018,19 - 20,590.77,590.77,653.49,661.77
24-07-2018,20 - 21,590.46,590.46,599.98,648.73
24-07-2018,21 - 22,586.53,586.53,586.53,645.42
24-07-2018,22 - 23,583.63,583.63,583.63,597.6
24-07-2018,23 - 00,563.76,563.76,563.76,563.76
25-07-2018,00 - 01,554.91,554.91,554.91,554.91
25-07-2018,01 - 02,533.49,533.49,533.49,533.49
25-07-2018,02 - 03,521.59,521.59,521.59,521.59
25-07-2018,03 - 04,520.46,520.46,520.46,520.46
25-07-2018,04 - 05,517.46,517.46,517.46,517.46
25-07-2018,05 - 06,532.15,532.15,532.15,532.15
25-07-2018,06 - 07,563.08,563.08,563.08,563.08
25-07-2018,07 - 08,568.25,568.25,568.25,651.32
25-07-2018,08 - 09,573.53,573.53,573.53,672.43
25-07-2018,09 - 10,582.84,582.84,582.84,689.7
25-07-2018,10 - 11,587.08,587.08,621.01,672.84
25-07-2018,11 - 12,592.04,592.04,621.63,724.67
25-07-2018,12 - 13,594.94,594.94,606.84,733.46
25-07-2018,13 - 14,582.11,582.11,582.11,726.43
25-07-2018,14 - 15,583.66,583.66,583.66,660.32
25-07-2018,15 - 16,596.91,596.91,599.49,642.53
25-07-2018,16 - 17,587.08,587.08,587.08,619.77
25-07-2018,17 - 18,577.46,577.46,577.46,643.25
25-07-2018,18 - 19,576.22,576.22,576.22,680.7
25-07-2018,19 - 20,574.87,574.87,574.87,692.08
25-07-2018,20 - 21,571.25,571.25,571.25,677.08
25-07-2018,21 - 22,571.66,571.66,571.66,665.91
25-07-2018,22 - 23,574.25,574.25,574.25,626.29
25-07-2018,23 - 00,563.08,563.08,563.08,563.08
26-07-2018,00 - 01,531.82,531.82,531.82,531.82
26-07-2018,01 - 02,517.11,517.11,517.11,517.11
26-07-2018,02 - 03,505.06,505.06,505.06,505.06
26-07-2018,03 - 04,497.14,497.14,497.14,497.14
26-07-2018,04 - 05,488.8,488.8,488.8,488.8
26-07-2018,05 - 06,516.08,516.08,516.08,516.08
26-07-2018,06 - 07,551.38,551.38,551.38,551.38
26-07-2018,07 - 08,565.38,565.38,565.38,625.49
26-07-2018,08 - 09,570.22,570.22,570.22,675.82
26-07-2018,09 - 10,580.71,580.71,580.71,648.03
26-07-2018,10 - 11,594.82,594.82,594.82,632.69
26-07-2018,11 - 12,592.24,592.24,592.24,638.66
26-07-2018,12 - 13,584.32,584.32,584.32,625.49
26-07-2018,13 - 14,576.29,576.29,576.29,625.38
26-07-2018,14 - 15,583.8,583.8,583.8,614.27
26-07-2018,15 - 16,582.88,582.88,582.88,597.18
26-07-2018,16 - 17,576.08,576.08,576.08,584.73
26-07-2018,17 - 18,587.3,587.3,587.3,607.27
26-07-2018,18 - 19,584.83,584.83,584.83,627.85
26-07-2018,19 - 20,574.85,574.85,574.85,637.63
26-07-2018,20 - 21,571.55,571.55,571.55,623.84
