Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 07-02-2017,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
17-09-2015,18 - 19,194.13,196.46,196.46,196.46,196.46,334.24,143.57,196.46,143.57,143.57,143.57,215.4,215.4,196.46,334.24,793.11,793.11,
17-09-2015,19 - 20,197.39,199.16,199.16,199.16,199.16,415.21,143.38,199.16,143.38,143.38,143.38,216.89,216.89,199.16,415.21,535.36,535.36,
17-09-2015,20 - 21,190.77,198.88,198.88,198.88,198.88,321.09,143.85,198.88,143.85,143.85,143.85,221.18,221.18,198.88,321.09,535.36,535.36,
17-09-2015,21 - 22,177.43,190.39,190.39,190.39,190.39,320.99,141.79,190.39,141.79,141.79,141.79,223.79,223.79,190.39,320.99,466.61,466.61,
17-09-2015,22 - 23,148.14,171.46,171.46,171.46,171.46,245.9,133.86,171.46,133.86,133.86,133.86,215.12,215.12,171.46,245.9,280.69,280.69,
17-09-2015,23 - 00,129.39,141.51,141.51,141.51,141.51,141.51,117.45,141.51,117.45,117.45,117.45,204.67,204.67,158.96,141.51,261.2,261.2,
18-09-2015,00 - 01,93.5,61.18,61.18,61.18,61.18,61.18,25.41,61.18,61.18,61.18,61.18,204.93,204.93,180,61.18,159.54,159.54,
18-09-2015,01 - 02,51.28,38.11,38.11,38.11,38.11,38.11,38.11,38.11,38.11,38.11,38.11,195.5,195.5,171.5,38.11,150.11,150.11,
18-09-2015,02 - 03,40.07,34.28,34.28,34.28,34.28,34.28,34.28,34.28,34.28,34.28,34.28,193.63,193.63,171.22,34.28,150.11,150.11,
18-09-2015,03 - 04,37.64,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,32.6,193.07,193.07,170.93,32.6,150.01,150.01,
18-09-2015,04 - 05,45.4,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,36.8,192.61,192.61,163.18,36.8,224.64,224.64,
18-09-2015,05 - 06,84.81,51.19,51.19,51.19,51.19,168.41,51.19,51.19,51.19,51.19,51.19,194.19,194.19,171.22,168.41,168.41,168.41,
18-09-2015,06 - 07,148.8,166.92,166.92,166.92,166.92,231.37,125.82,166.92,125.82,125.82,125.82,207.92,207.92,190.55,231.37,535.22,535.22,
18-09-2015,07 - 08,177.47,190.64,190.64,190.64,190.64,280.69,140.76,190.64,140.76,140.76,140.76,222.5,222.5,196.43,280.69,535.78,535.78,
18-09-2015,08 - 09,189.52,195.59,195.59,195.59,195.59,245.75,195.59,195.59,143.47,143.47,143.47,238.09,238.09,199.05,245.75,536.06,536.06,
18-09-2015,09 - 10,189.34,197,197,197,197,240.71,197,197,142.82,142.82,142.82,232.77,232.77,199.8,240.71,536.06,536.06,
18-09-2015,10 - 11,188.78,201.57,201.57,201.57,201.57,223.9,201.57,201.57,142.35,142.35,142.35,230.34,230.34,201.57,223.9,535.97,535.97,
18-09-2015,11 - 12,183.92,201.01,201.01,201.01,201.01,201.01,201.01,201.01,141.79,141.79,141.79,224.55,224.55,201.01,201.01,535.97,535.97,
18-09-2015,12 - 13,173.08,195.41,195.41,195.41,195.41,195.41,172.99,195.41,140.39,140.39,140.39,222.68,222.68,197.84,195.41,536.06,536.06,
18-09-2015,13 - 14,164.4,189.06,189.06,189.06,189.06,189.06,136.84,189.06,136.84,136.84,136.84,219.88,219.88,197.56,189.06,535.88,535.88,
18-09-2015,14 - 15,150.39,170.56,170.56,170.56,170.56,170.56,131.98,170.56,131.98,131.98,131.98,217.45,217.45,197.93,170.56,535.5,535.5,
18-09-2015,15 - 16,150.48,176.63,176.63,176.63,176.63,176.63,173.18,176.63,124.23,124.23,124.23,217.26,217.26,198.21,176.63,535.69,535.69,
18-09-2015,16 - 17,149.73,188.03,188.03,188.03,188.03,188.03,188.03,188.03,122.92,122.92,122.92,188.03,188.03,188.03,188.03,535.78,535.78,
18-09-2015,17 - 18,158.51,195.78,195.78,195.78,195.78,195.78,195.78,195.78,120.12,120.12,120.12,195.78,195.78,195.78,195.78,535.78,535.78,
18-09-2015,18 - 19,167.01,202.69,202.69,202.69,202.69,202.69,202.69,285.55,119.84,119.84,119.84,202.69,202.69,202.69,202.69,536.06,536.06,
18-09-2015,19 - 20,176.73,206.34,206.34,206.34,206.34,230.9,206.34,285.83,124.32,124.32,124.32,206.34,206.34,206.34,230.9,535.88,535.88,
18-09-2015,20 - 21,163.28,198.02,198.02,198.02,198.02,198.02,198.02,198.02,126.85,126.85,126.85,198.02,198.02,198.02,198.02,535.6,535.6,
18-09-2015,21 - 22,147.49,187.84,187.84,187.84,187.84,187.84,187.84,187.84,120.03,120.03,120.03,187.84,187.84,187.84,187.84,467.32,467.32,
18-09-2015,22 - 23,141.04,171.87,171.87,171.87,171.87,171.87,171.87,171.87,116.95,116.95,116.95,171.87,171.87,171.87,171.87,449.1,449.1,
18-09-2015,23 - 00,115.17,122.83,122.83,122.83,122.83,122.83,122.83,122.83,110.87,110.87,110.87,122.83,122.83,122.83,122.83,252.95,252.95,
19-09-2015,00 - 01,76.97,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,168.99,168.99,
19-09-2015,01 - 02,62,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,60.88,168.9,168.9,
19-09-2015,02 - 03,56.21,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,54.52,168.8,168.8,
19-09-2015,03 - 04,56.3,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.9,168.71,168.71,
19-09-2015,04 - 05,60.23,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,58.82,168.8,168.8,
19-09-2015,05 - 06,79.68,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,76.22,187.13,187.13,
19-09-2015,06 - 07,113.81,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,110.73,336.2,336.2,
19-09-2015,07 - 08,131.49,138.5,138.5,138.5,138.5,138.5,138.5,138.5,128.5,128.5,128.5,138.5,138.5,138.5,138.5,515.2,515.2,
19-09-2015,08 - 09,144.68,181.62,181.62,181.62,181.62,181.62,186.29,186.29,112.32,112.32,112.32,181.62,181.62,181.62,181.62,536.24,536.24,
19-09-2015,09 - 10,148.23,192.56,192.56,192.56,192.56,192.56,308.52,308.52,117.27,117.27,117.27,192.56,192.56,192.56,192.56,468.54,468.54,
19-09-2015,10 - 11,154.21,196.49,196.49,196.49,196.49,196.49,281.12,281.12,120.64,120.64,120.64,196.49,196.49,196.49,196.49,468.44,468.44,
19-09-2015,11 - 12,154.03,197.61,197.61,197.61,197.61,197.61,197.61,197.61,120.27,120.27,120.27,197.61,197.61,197.61,197.61,468.35,468.35,
19-09-2015,12 - 13,149.82,193.49,193.49,193.49,193.49,193.49,193.49,193.49,117.93,117.93,117.93,193.49,193.49,193.49,193.49,468.25,468.25,
19-09-2015,13 - 14,147.57,186.29,186.29,186.29,186.29,186.29,186.29,186.29,115.03,115.03,115.03,186.29,186.29,186.29,186.29,468.35,468.35,
19-09-2015,14 - 15,145.52,182.08,182.08,182.08,182.08,182.08,182.08,182.08,113.25,113.25,113.25,182.08,182.08,182.08,182.08,468.25,468.25,
19-09-2015,15 - 16,144.77,180.21,180.21,180.21,180.21,180.21,180.21,180.21,112.79,112.79,112.79,180.21,180.21,180.21,180.21,468.25,468.25,
19-09-2015,16 - 17,144.3,175.07,175.07,175.07,175.07,245.96,175.07,175.07,113.35,113.35,113.35,175.07,175.07,175.07,245.96,468.07,468.07,
19-09-2015,17 - 18,144.49,176.66,176.66,176.66,176.66,246.89,176.66,176.66,115.68,115.68,115.68,176.66,176.66,176.66,246.89,467.97,467.97,
19-09-2015,18 - 19,147.48,184.51,184.51,184.51,184.51,321.99,184.51,184.51,117.09,117.09,117.09,184.51,184.51,184.51,321.99,468.54,468.54,
19-09-2015,19 - 20,152.72,187.79,187.79,187.79,187.79,350.51,187.79,187.79,120.45,120.45,120.45,187.79,187.79,187.79,350.51,535.96,535.96,
19-09-2015,20 - 21,149.26,187.6,187.6,187.6,187.6,321.9,187.6,187.6,120.17,120.17,120.17,187.6,187.6,187.6,321.9,533.25,533.25,
19-09-2015,21 - 22,144.02,170.02,170.02,170.02,170.02,321.99,170.02,170.02,115.5,115.5,115.5,170.02,170.02,170.02,321.99,458.62,458.62,
19-09-2015,22 - 23,141.4,161.32,161.32,161.32,161.32,252.78,161.32,161.32,112.69,112.69,112.69,161.32,161.32,161.32,252.78,449.55,449.55,
19-09-2015,23 - 00,115.96,144.58,144.58,144.58,144.58,144.58,144.58,144.58,109.14,109.14,109.14,144.58,144.58,144.58,144.58,224.92,224.92,
20-09-2015,00 - 01,111.27,115.38,115.38,115.38,115.38,115.38,0.84,115.38,115.38,115.38,115.38,115.38,115.38,115.38,115.38,186.89,186.89,
20-09-2015,01 - 02,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,150.11,150.11,
20-09-2015,02 - 03,87.84,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,87.94,150.01,150.01,
20-09-2015,03 - 04,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,87.47,150.01,150.01,
20-09-2015,04 - 05,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,91.58,150.01,150.01,
20-09-2015,05 - 06,95.12,94,94,94,94,117.71,94,94,94,94,94,94,94,94,117.71,150.11,150.11,
20-09-2015,06 - 07,118.27,116.78,116.78,116.78,116.78,125.84,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,125.84,243.46,243.46,
20-09-2015,07 - 08,131.16,151.6,151.6,151.6,151.6,177.74,151.6,151.6,124.34,124.34,124.34,151.6,151.6,151.6,177.74,448.45,448.45,
20-09-2015,08 - 09,142.17,177.27,177.27,177.27,177.27,246.07,177.27,177.27,113.61,113.61,113.61,177.27,177.27,177.27,246.07,457.98,457.98,
20-09-2015,09 - 10,145.44,184.18,184.18,184.18,184.18,287.52,184.18,184.18,120.61,120.61,120.61,184.18,184.18,184.18,287.52,532.28,532.28,
20-09-2015,10 - 11,146,180.91,180.91,180.91,180.91,321.59,180.91,180.91,130.88,130.88,130.88,180.91,180.91,180.91,321.59,532.19,532.19,
20-09-2015,11 - 12,147.12,186.23,186.23,186.23,186.23,298.44,186.23,186.23,130.88,130.88,130.88,186.23,186.23,186.23,298.44,495.32,495.32,
20-09-2015,12 - 13,145.16,175.59,175.59,175.59,175.59,284.25,171.39,175.59,130.97,130.97,130.97,175.59,175.59,175.59,284.25,532.56,532.56,
20-09-2015,13 - 14,143.76,170.92,170.92,170.92,170.92,261.1,146.75,170.92,130.04,130.04,130.04,170.92,170.92,170.92,261.1,532.28,532.28,
20-09-2015,14 - 15,143.29,167.75,167.75,167.75,167.75,273.7,148.52,167.75,130.6,130.6,130.6,167.75,167.75,167.75,273.7,532.19,532.19,
20-09-2015,15 - 16,142.83,162.8,162.8,162.8,162.8,301.52,149.64,162.8,127.14,127.14,127.14,162.8,162.8,162.8,301.52,495.69,495.69,
20-09-2015,16 - 17,142.36,159.63,159.63,159.63,159.63,280.14,149.73,159.63,129.66,129.66,129.66,159.63,159.63,159.63,280.14,532.19,532.19,
20-09-2015,17 - 18,156.08,196.6,196.6,196.6,196.6,321.5,196.6,196.6,130.6,130.6,130.6,196.6,196.6,196.6,321.5,532.75,532.75,
20-09-2015,18 - 19,176.43,207.14,207.14,207.14,207.14,334.94,207.14,207.14,130.97,130.97,130.97,207.14,207.14,207.14,334.94,535.18,535.18,
20-09-2015,19 - 20,195.01,214.24,214.24,214.24,214.24,457.23,214.24,214.24,133.68,133.68,133.68,214.24,214.24,214.24,457.23,535.18,535.18,
20-09-2015,20 - 21,200.52,217.6,217.6,217.6,217.6,334.75,217.6,217.6,138.9,138.9,138.9,217.6,217.6,217.6,334.75,534.9,534.9,
20-09-2015,21 - 22,185.02,210.97,210.97,210.97,210.97,334.57,210.97,210.97,135.36,135.36,135.36,210.97,210.97,210.97,334.57,494.85,494.85,
20-09-2015,22 - 23,163.92,199.12,199.12,199.12,199.12,321.59,199.12,199.12,134.98,134.98,134.98,199.12,199.12,199.12,321.59,448.08,448.08,
20-09-2015,23 - 00,146.56,182.87,182.87,182.87,182.87,224.79,182.87,182.87,118.83,118.83,118.83,182.87,182.87,182.87,224.79,224.79,224.79,
21-09-2015,00 - 01,142.73,182.13,182.13,182.13,182.13,182.13,182.13,182.13,129.85,129.85,129.85,182.13,182.13,182.13,182.13,182.13,182.13,
21-09-2015,01 - 02,136.94,172.7,172.7,172.7,172.7,172.7,172.7,172.7,123.78,123.78,123.78,172.7,172.7,172.7,172.7,172.7,172.7,
21-09-2015,02 - 03,135.26,169.71,169.71,169.71,169.71,169.71,169.71,169.71,122.38,122.38,122.38,169.71,169.71,169.71,169.71,169.71,169.71,
21-09-2015,03 - 04,137.5,176.24,176.24,176.24,176.24,176.24,176.24,176.24,122.85,122.85,122.85,176.24,176.24,176.24,176.24,176.24,176.24,
21-09-2015,04 - 05,143.57,185.86,185.86,185.86,185.86,185.86,185.86,185.86,125.46,125.46,125.46,185.86,185.86,185.86,185.86,224.32,224.32,
21-09-2015,05 - 06,157.29,200.98,200.98,200.98,200.98,409.34,200.98,200.98,125.84,125.84,125.84,200.98,200.98,200.98,409.34,467.12,467.12,
21-09-2015,06 - 07,199.3,217.97,217.97,217.97,217.97,334.94,364.72,217.97,120.23,120.23,120.23,217.97,217.97,217.97,334.94,535.55,535.55,
21-09-2015,07 - 08,230.2,232.81,232.81,232.81,232.81,535.46,462.46,232.81,131.44,131.44,131.44,232.81,232.81,232.81,535.46,535.46,535.46,
21-09-2015,08 - 09,236.92,242.24,242.24,242.24,242.24,531.07,471.88,300.4,131.53,131.53,131.53,242.24,242.24,230.85,531.07,535.64,535.64,
21-09-2015,09 - 10,233.28,229.55,229.55,229.55,229.55,611.82,438.09,301.43,131.44,131.44,131.44,229.55,229.55,229.55,611.82,611.82,611.82,
21-09-2015,10 - 11,231.51,232.07,232.07,232.07,232.07,583.25,392.16,308.62,131.16,131.16,131.16,232.07,232.07,230.57,583.25,583.25,583.25,
21-09-2015,11 - 12,227.12,229.27,229.27,229.27,229.27,565.23,363.97,299.47,130.13,130.13,130.13,229.27,229.27,229.27,565.23,565.23,565.23,
21-09-2015,12 - 13,220.68,226.56,226.56,226.56,226.56,560.66,324.39,275.38,124.81,124.81,124.81,226.56,226.56,226.56,560.66,560.66,560.66,
21-09-2015,13 - 14,220.49,226.56,226.56,226.56,226.56,535.83,286.12,270.43,128.08,128.08,128.08,226.56,226.56,226.56,535.83,535.83,535.83,
21-09-2015,14 - 15,213.3,224.97,224.97,224.97,224.97,321.87,278.93,224.97,127.7,127.7,127.7,224.97,224.97,224.97,321.87,535.36,535.36,
21-09-2015,15 - 16,216.57,224.32,224.32,224.32,224.32,466.1,300.96,224.32,121.54,121.54,121.54,224.32,224.32,224.32,466.1,535.46,535.46,
21-09-2015,16 - 17,214.61,226.75,226.75,226.75,226.75,321.59,341.94,226.75,122.38,122.38,122.38,226.75,226.75,226.75,321.59,541.8,541.8,
21-09-2015,17 - 18,218.25,225.72,225.72,225.72,225.72,321.59,379.75,385.26,130.78,130.78,130.78,225.72,225.72,225.72,321.59,541.8,541.8,
21-09-2015,18 - 19,221.43,224.04,224.04,224.04,224.04,334.75,445.93,445.93,130.97,130.97,130.97,224.04,224.04,224.04,334.75,535.83,535.83,
21-09-2015,19 - 20,226.65,219,219,219,219,428.48,489.62,219,143.76,143.76,143.76,219,219,219,428.48,535.55,535.55,
21-09-2015,20 - 21,213.77,220.03,220.03,220.03,220.03,321.22,291.72,220.03,146.37,146.37,146.37,220.03,220.03,220.03,321.22,532.84,532.84,
21-09-2015,21 - 22,196.13,211.72,211.72,211.72,211.72,221.71,256.9,211.72,142.55,142.55,142.55,211.72,211.72,211.72,221.71,467.5,467.5,
21-09-2015,22 - 23,161.12,189.22,189.22,189.22,189.22,189.22,207.14,189.22,137.41,137.41,137.41,198.46,198.46,198.46,189.22,466.84,466.84,
21-09-2015,23 - 00,142.36,139.46,139.46,139.46,139.46,139.46,139.46,139.46,130.69,130.69,130.69,193.89,193.89,193.89,139.46,243.55,243.55,
22-09-2015,00 - 01,127.39,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47,178.22,178.22,178.22,123.47,224.19,224.19,
22-09-2015,01 - 02,114.89,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,176.16,176.16,176.16,113.4,224.01,224.01,
22-09-2015,02 - 03,112.38,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,175.51,175.51,175.51,111.54,223.91,223.91,
22-09-2015,03 - 04,111.35,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,176.07,176.07,176.07,109.48,224.01,224.01,
22-09-2015,04 - 05,114.33,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,112.75,177.56,177.56,177.56,112.75,242.56,242.56,
22-09-2015,05 - 06,139.42,161.52,161.52,161.52,161.52,299.17,113.59,161.52,113.59,113.59,113.59,183.63,183.63,183.63,299.17,467.22,467.22,
22-09-2015,06 - 07,166.56,196.31,196.31,196.31,196.31,332.18,196.31,196.31,117.23,117.23,117.23,196.31,196.31,196.31,332.18,535.02,535.02,
22-09-2015,07 - 08,196.12,213,213,213,213,415.09,213,213,130.28,130.28,130.28,213,213,213,415.09,540.9,540.9,
22-09-2015,08 - 09,205.91,218.5,218.5,218.5,218.5,435.61,218.5,218.5,136.62,136.62,136.62,218.5,218.5,218.5,435.61,792.79,792.79,
22-09-2015,09 - 10,204.61,215.8,215.8,215.8,215.8,428.15,215.8,215.8,137.18,137.18,137.18,215.8,215.8,215.8,428.15,550.69,550.69,
22-09-2015,10 - 11,203.58,214.87,214.87,214.87,214.87,436.82,214.87,214.87,135.88,135.88,135.88,214.87,214.87,214.87,436.82,550.69,550.69,
22-09-2015,11 - 12,198.92,213.37,213.37,213.37,213.37,434.86,213.37,213.37,130.75,130.75,130.75,213.37,213.37,213.37,434.86,541.46,541.46,
22-09-2015,12 - 13,196.31,211.79,211.79,211.79,211.79,436.26,211.79,211.79,128.32,128.32,128.32,211.79,211.79,211.79,436.26,559.64,559.64,
22-09-2015,13 - 14,196.68,212.26,212.26,212.26,212.26,398.3,212.26,212.26,127.2,127.2,127.2,212.26,212.26,212.26,398.3,541.74,541.74,
22-09-2015,14 - 15,188.85,212.53,212.53,212.53,212.53,317.54,212.53,212.53,124.97,124.97,124.97,212.53,212.53,212.53,317.54,534.65,534.65,
22-09-2015,15 - 16,195.19,213.28,213.28,213.28,213.28,334.33,213.28,213.28,123.47,123.47,123.47,213.28,213.28,213.28,334.33,532.32,532.32,
22-09-2015,16 - 17,198.83,213.84,213.84,213.84,213.84,334.42,297.68,213.84,123.94,123.94,123.94,213.84,213.84,213.84,334.42,541.46,541.46,
22-09-2015,17 - 18,203.4,217.85,217.85,217.85,217.85,334.52,365.66,217.85,123.29,123.29,123.29,217.85,217.85,217.85,334.52,541.27,541.27,
22-09-2015,18 - 19,203.4,215.99,215.99,215.99,215.99,443.26,392.24,392.24,119.84,119.84,119.84,215.99,215.99,215.99,443.26,540.99,540.99,
22-09-2015,19 - 20,210.48,222.05,222.05,222.05,222.05,560.48,240.89,406.51,129.91,129.91,129.91,222.05,222.05,220.74,560.48,560.48,560.48,
22-09-2015,20 - 21,195.47,217.76,217.76,217.76,217.76,298.99,217.76,358.39,135.04,135.04,135.04,217.76,217.76,217.76,298.99,535.02,535.02,
22-09-2015,21 - 22,174.11,204.33,204.33,204.33,204.33,204.33,204.33,204.33,133.08,133.08,133.08,204.33,204.33,204.33,204.33,534.65,534.65,
22-09-2015,22 - 23,152.01,184.09,184.09,184.09,184.09,184.09,184.09,184.09,128.7,128.7,128.7,200.5,200.5,200.5,184.09,457.52,457.52,
22-09-2015,23 - 00,137.28,131.87,131.87,131.87,131.87,131.87,131.87,131.87,119.46,119.46,119.46,197.89,197.89,197.89,131.87,243.03,243.03,
23-09-2015,00 - 01,130.21,135.44,135.44,135.44,135.44,135.44,135.44,135.44,123.3,123.3,123.3,184.39,184.39,184.39,135.44,135.44,135.44,
23-09-2015,01 - 02,120.12,117.79,117.79,117.79,117.79,117.79,117.79,117.79,117.79,117.79,117.79,182.89,182.89,182.89,117.79,140.67,140.67,
23-09-2015,02 - 03,121.06,119,119,119,119,119,119,119,119,119,119,182.33,182.33,182.52,119,140.58,140.58,
23-09-2015,03 - 04,121.9,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,119.47,182.33,182.33,182.52,119.47,140.58,140.58,
23-09-2015,04 - 05,123.58,123.39,123.39,123.39,123.39,123.39,123.39,123.39,120.12,120.12,120.12,182.8,182.8,182.8,123.39,187,187,
23-09-2015,05 - 06,140.95,178.88,178.88,178.88,178.88,244.64,178.88,178.88,119.56,119.56,119.56,186.72,186.72,186.72,244.64,467.6,467.6,
23-09-2015,06 - 07,176.35,202.6,202.6,202.6,202.6,321.79,424.73,202.6,120.12,120.12,120.12,202.6,202.6,202.6,321.79,532.24,532.24,
23-09-2015,07 - 08,204.56,221.94,221.94,221.94,221.94,334.31,448.17,221.94,127.78,127.78,127.78,221.94,221.94,219.88,334.31,532.61,532.61,
23-09-2015,08 - 09,215.4,222.5,222.5,222.5,222.5,404.18,554.75,245.2,132.36,132.36,132.36,222.5,222.5,221.56,404.18,551.11,551.11,
23-09-2015,09 - 10,214.46,223.06,223.06,223.06,223.06,382.88,518.88,406.23,129.93,129.93,129.93,223.06,223.06,221.1,382.88,551.2,551.2,
23-09-2015,10 - 11,212.78,220.16,220.16,220.16,220.16,366.16,512.81,406.32,129.09,129.09,129.09,220.16,220.16,220.16,366.16,542.7,542.7,
23-09-2015,11 - 12,212.69,219.79,219.79,219.79,219.79,415.76,519.44,393.53,126.85,126.85,126.85,219.79,219.79,219.7,415.76,551.67,551.67,
23-09-2015,12 - 13,214.18,220.35,220.35,220.35,220.35,362.98,479.18,393.43,130.21,130.21,130.21,220.35,220.35,219.14,362.98,794.44,794.44,
23-09-2015,13 - 14,212.88,219.14,219.14,219.14,219.14,354.67,466.2,368.49,130.58,130.58,130.58,219.14,219.14,219.14,354.67,551.95,551.95,
23-09-2015,14 - 15,201.76,216.71,216.71,216.71,216.71,301.43,455.92,368.4,129.28,129.28,129.28,216.71,216.71,216.71,301.43,532.33,532.33,
23-09-2015,15 - 16,193.92,215.49,215.49,215.49,215.49,322.16,438.64,368.12,120.96,120.96,120.96,215.49,215.49,215.49,322.16,531.77,531.77,
23-09-2015,16 - 17,189.71,209.98,209.98,209.98,209.98,321.98,439.3,405.95,122.18,122.18,122.18,209.98,209.98,209.98,321.98,551.48,551.48,
23-09-2015,17 - 18,190.74,210.26,210.26,210.26,210.26,321.98,447.61,408.29,120.87,120.87,120.87,210.26,210.26,210.26,321.98,542.61,542.61,
23-09-2015,18 - 19,199.24,213.34,213.34,213.34,213.34,354.58,437.24,408.19,119.84,119.84,119.84,213.34,213.34,213.34,354.58,551.57,551.57,
23-09-2015,19 - 20,209.05,216.43,216.43,216.43,216.43,354.86,467.69,467.69,130.21,130.21,130.21,216.43,216.43,216.43,354.86,551.85,551.85,
23-09-2015,20 - 21,191.95,213.72,213.72,213.72,213.72,213.72,275.74,437.15,133.48,133.48,133.48,213.72,213.72,213.72,213.72,532.99,532.99,
23-09-2015,21 - 22,169.91,203.07,203.07,203.07,203.07,203.07,203.07,410.9,132.17,132.17,132.17,203.07,203.07,203.07,203.07,513.84,513.84,
23-09-2015,22 - 23,145.72,177.66,177.66,177.66,177.66,177.66,177.66,317.03,126.47,126.47,126.47,193.45,193.45,193.45,177.66,467.41,467.41,
23-09-2015,23 - 00,129,117.88,117.88,117.88,117.88,117.88,117.88,263.97,117.88,117.88,117.88,189.71,189.71,189.71,117.88,243.7,243.7,
24-09-2015,00 - 01,130.7,122.27,122.27,122.27,122.27,122.27,122.27,202.65,122.27,122.27,122.27,173.79,173.79,173.79,122.27,122.27,122.27,
24-09-2015,01 - 02,119.74,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,115.8,170.14,170.14,170.14,115.8,187.94,187.94,
24-09-2015,02 - 03,116.74,112.24,112.24,112.24,112.24,112.24,112.24,112.24,112.24,112.24,112.24,168.17,168.17,168.17,112.24,187.47,187.47,
24-09-2015,03 - 04,113.83,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.99,167.89,167.89,167.89,109.99,187.66,187.66,
24-09-2015,04 - 05,119.55,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.89,168.36,168.36,168.36,115.89,262.33,262.33,
24-09-2015,05 - 06,142.88,177.36,177.36,177.36,177.36,246.59,120.67,177.36,120.67,120.67,120.67,177.36,177.36,177.36,246.59,469.29,469.29,
24-09-2015,06 - 07,166.49,193.75,193.75,193.75,193.75,322.39,250.43,333.91,121.33,121.33,121.33,193.75,193.75,193.75,322.39,534.41,534.41,
24-09-2015,07 - 08,186.72,213.52,213.52,213.52,213.52,334.85,248.93,411.49,127.7,127.7,127.7,213.52,213.52,202.37,334.85,552.96,552.96,
24-09-2015,08 - 09,192.44,222.98,222.98,222.98,222.98,383.47,222.98,412.05,135.29,135.29,135.29,222.98,222.98,203.03,383.47,553.15,553.15,
24-09-2015,09 - 10,190.19,204.99,204.99,204.99,204.99,417.58,204.99,392.75,135.57,135.57,135.57,204.99,204.99,203.12,417.58,553.15,553.15,
24-09-2015,10 - 11,182.13,202.93,202.93,202.93,202.93,334.94,202.93,325.29,131.17,131.17,131.17,202.93,202.93,202.93,334.94,796.46,796.46,
24-09-2015,11 - 12,176.7,197.22,197.22,197.22,197.22,334.94,197.22,272.64,127.98,127.98,127.98,197.22,197.22,197.22,334.94,553.05,553.05,
24-09-2015,12 - 13,172.3,194.78,194.78,194.78,194.78,335.13,194.78,252.96,125.92,125.92,125.92,194.78,194.78,194.78,335.13,552.96,552.96,
24-09-2015,13 - 14,168.83,193.1,193.1,193.1,193.1,335.04,193.1,256.99,125.73,125.73,125.73,193.1,193.1,193.1,335.04,796.37,796.37,
24-09-2015,14 - 15,165.46,190.94,190.94,190.94,190.94,322.48,190.94,257.18,125.08,125.08,125.08,190.94,190.94,190.94,322.48,544.25,544.25,
24-09-2015,15 - 16,164.99,190.38,190.38,190.38,190.38,322.76,190.38,256.99,124.61,124.61,124.61,190.38,190.38,190.38,322.76,543.68,543.68,
24-09-2015,16 - 17,162.65,186.91,186.91,186.91,186.91,322.67,186.91,264.3,125.45,125.45,125.45,186.91,186.91,186.91,322.67,796.83,796.83,
24-09-2015,17 - 18,165.08,189.91,189.91,189.91,189.91,322.67,189.91,318.26,126.29,126.29,126.29,189.91,189.91,189.91,322.67,796.74,796.74,
24-09-2015,18 - 19,166.67,191.22,191.22,191.22,191.22,355.74,191.22,374.76,124.8,124.8,124.8,191.22,191.22,191.22,355.74,581.44,581.44,
24-09-2015,19 - 20,171.64,190.94,190.94,190.94,190.94,485.22,190.94,421.04,132.67,132.67,132.67,190.94,190.94,190.94,485.22,796.65,796.65,
