Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,ELE,LV,LT
14-09-2013,12 - 13,340.83,391.19,391.19,391.19,391.19,481.92,367.45,391.19,316.73,316.73,316.73,391.19,391.19,391.19,481.92,,481.92,481.92
14-09-2013,13 - 14,331.34,375.97,375.97,375.97,375.97,488.71,313.34,375.97,313.34,313.34,313.34,375.97,375.97,375.97,488.71,,488.71,488.71
14-09-2013,14 - 15,329.26,371.36,371.36,371.36,371.36,489.23,310.82,371.36,310.82,310.82,310.82,371.36,371.36,371.36,489.23,,489.23,489.23
14-09-2013,15 - 16,328.21,365.79,365.79,365.79,365.79,488.54,310.55,365.79,310.55,310.55,310.55,365.79,365.79,365.79,488.54,,488.54,488.54
14-09-2013,16 - 17,328.74,365.62,365.62,365.62,365.62,491.32,311.6,365.62,311.6,311.6,311.6,365.62,365.62,365.62,491.32,,491.32,491.32
14-09-2013,17 - 18,333.17,366.14,366.14,366.14,366.14,519.07,314.82,366.14,314.82,314.82,314.82,366.14,366.14,366.14,519.07,,519.07,519.07
14-09-2013,18 - 19,338.22,374.23,374.23,374.23,374.23,516.29,324.04,374.23,316.12,316.12,316.12,374.23,374.23,374.23,516.29,,516.29,516.29
14-09-2013,19 - 20,341.96,387.8,387.8,387.8,387.8,516.29,373.27,387.8,316.56,316.56,316.56,387.8,387.8,387.8,516.29,,516.29,516.29
14-09-2013,20 - 21,347.61,402.07,402.07,402.07,402.07,550.04,402.07,402.07,317.6,317.6,317.6,402.07,402.07,402.07,550.04,,550.04,550.04
14-09-2013,21 - 22,331.87,384.93,384.93,384.93,384.93,392.24,315.95,384.93,315.95,315.95,315.95,384.93,384.93,384.93,392.24,,392.24,392.24
14-09-2013,22 - 23,327.69,378.67,378.67,378.67,378.67,378.67,313.08,378.67,313.08,313.08,313.08,378.67,378.67,378.67,378.67,,378.67,378.67
14-09-2013,23 - 00,324.99,370.49,370.49,370.49,370.49,370.49,312.12,370.49,312.12,312.12,312.12,370.49,370.49,370.49,370.49,,370.49,370.49
15-09-2013,00 - 01,318.11,341.7,341.7,341.7,341.7,341.7,307.93,341.7,307.93,307.93,307.93,341.7,341.7,341.7,341.7,,341.7,341.7
15-09-2013,01 - 02,314.63,335.96,335.96,335.96,335.96,335.96,304.62,335.96,304.62,304.62,304.62,335.96,335.96,335.96,335.96,,335.96,335.96
15-09-2013,02 - 03,311.93,330.04,330.04,330.04,330.04,330.04,302.71,330.04,302.71,302.71,302.71,330.04,330.04,330.04,330.04,,330.04,330.04
15-09-2013,03 - 04,308.45,325.68,325.68,325.68,325.68,325.68,300.71,325.68,300.71,300.71,300.71,325.68,325.68,325.68,325.68,,325.68,325.68
15-09-2013,04 - 05,307.23,322.46,322.46,322.46,322.46,322.46,299.31,322.46,299.31,299.31,299.31,322.46,322.46,322.46,322.46,,322.46,322.46
15-09-2013,05 - 06,307.15,323.34,323.34,323.34,323.34,323.34,298.62,323.34,298.62,298.62,298.62,323.34,323.34,323.34,323.34,,323.34,323.34
15-09-2013,06 - 07,308.02,319.51,319.51,319.51,319.51,319.51,302.71,319.51,302.71,302.71,302.71,319.51,319.51,319.51,319.51,,319.51,319.51
15-09-2013,07 - 08,310.8,330.73,330.73,330.73,330.73,330.73,303.75,330.73,303.75,303.75,303.75,330.73,330.73,330.73,330.73,,330.73,330.73
15-09-2013,08 - 09,318.46,342.13,342.13,342.13,342.13,342.13,308.1,342.13,308.1,308.1,308.1,342.13,342.13,342.13,342.13,,392.01,392.01
15-09-2013,09 - 10,320.9,354.93,354.93,354.93,354.93,354.93,311.5,354.93,311.5,311.5,311.5,354.93,354.93,354.93,357.54,,392.35,392.35
15-09-2013,10 - 11,322.2,364.15,364.15,364.15,364.15,364.15,313.24,364.15,313.24,313.24,313.24,364.15,364.15,364.15,367.55,,392.35,392.35
15-09-2013,11 - 12,325.51,355.36,355.36,355.36,355.36,355.36,316.98,355.36,316.98,316.98,316.98,355.36,355.36,355.36,363.89,,392.35,392.35
15-09-2013,12 - 13,325.42,350.23,350.23,350.23,350.23,350.23,350.23,350.23,318.46,318.46,318.46,350.23,350.23,350.23,365.02,,392.35,392.35
15-09-2013,13 - 14,320.72,349.97,349.97,349.97,349.97,349.97,298.53,349.97,314.81,314.81,314.81,349.97,349.97,349.97,363.02,,392.18,392.18
15-09-2013,14 - 15,320.29,351.71,351.71,351.71,351.71,351.71,311.85,351.71,311.85,311.85,311.85,351.71,351.71,351.71,353.01,,392.18,392.18
15-09-2013,15 - 16,317.59,349.62,349.62,349.62,349.62,349.62,308.63,349.62,308.63,308.63,308.63,349.62,349.62,349.62,350.14,,392.18,392.18
15-09-2013,16 - 17,315.59,336.13,336.13,336.13,336.13,336.13,309.32,336.13,309.32,309.32,309.32,336.13,336.13,336.13,360.15,,392.09,392.09
15-09-2013,17 - 18,316.72,333.08,333.08,333.08,333.08,333.08,309.32,333.08,309.32,309.32,309.32,333.08,333.08,333.08,362.07,,392.27,392.27
15-09-2013,18 - 19,321.77,345.62,345.62,345.62,345.62,345.62,312.63,345.62,313.76,313.76,313.76,345.62,345.62,345.62,363.89,,392.27,392.27
15-09-2013,19 - 20,330.38,365.46,365.46,365.46,365.46,365.46,351.88,365.46,317.85,317.85,317.85,365.46,365.46,365.46,386.78,,392.53,392.53
15-09-2013,20 - 21,331.26,374.77,374.77,374.77,374.77,374.77,374.77,374.77,317.07,317.07,317.07,374.77,374.77,374.77,374.77,,392.44,392.44
15-09-2013,21 - 22,320.55,340.92,340.92,340.92,340.92,340.92,277.64,340.92,313.33,313.33,313.33,340.92,340.92,340.92,340.92,,340.92,340.92
15-09-2013,22 - 23,312.19,330.3,330.3,330.3,330.3,330.3,278.77,330.3,306.89,306.89,306.89,330.3,330.3,330.3,330.3,,330.3,330.3
15-09-2013,23 - 00,306.02,326.82,326.82,326.82,326.82,326.82,222.64,326.82,303.93,303.93,303.93,326.82,326.82,326.82,326.82,,326.82,326.82
16-09-2013,00 - 01,289.39,296.62,296.62,296.62,296.62,296.62,159.36,159.36,296.62,296.62,296.62,296.62,296.62,296.62,296.62,,339.61,339.61
16-09-2013,01 - 02,276.51,282.86,282.86,282.86,282.86,282.86,119.59,119.59,282.86,282.86,282.86,282.86,282.86,282.86,282.86,,339.7,339.7
16-09-2013,02 - 03,270.07,279.9,279.9,279.9,279.9,279.9,101.83,101.83,279.9,279.9,279.9,279.9,279.9,279.9,279.9,,339.7,339.7
16-09-2013,03 - 04,275.38,282.78,282.78,282.78,282.78,282.78,61.45,61.45,282.78,282.78,282.78,282.78,282.78,282.78,282.78,,339.78,339.78
16-09-2013,04 - 05,281.91,291.31,291.31,291.31,291.31,291.31,50.74,50.74,291.31,291.31,291.31,291.31,291.31,291.31,291.31,,339.87,339.87
16-09-2013,05 - 06,304.1,320.72,320.72,320.72,320.72,320.72,153.18,153.18,304.19,304.19,304.19,320.72,320.72,320.72,320.72,,391.74,391.74
16-09-2013,06 - 07,322.81,354.93,354.93,354.93,354.93,354.93,354.93,354.93,309.15,309.15,309.15,354.93,354.93,354.93,320.64,,652.94,652.94
16-09-2013,07 - 08,348.58,426.65,426.65,426.65,426.65,482,435.18,435.18,315.5,315.5,315.5,426.65,426.65,347.53,366.85,,653.11,653.11
16-09-2013,08 - 09,352.93,432.13,432.13,432.13,432.13,481.56,432.13,432.13,313.06,313.06,313.06,432.13,432.13,356.15,481.56,,653.2,653.2
16-09-2013,09 - 10,356.32,427.69,427.69,427.69,427.69,476.69,427.69,427.69,313.15,313.15,313.15,427.69,427.69,356.32,476.69,,653.02,653.02
16-09-2013,10 - 11,353.88,424.99,424.99,424.99,424.99,472.77,424.99,424.99,312.8,312.8,312.8,424.99,424.99,355.1,472.77,,522.56,522.56
16-09-2013,11 - 12,353.88,433.09,433.09,440.66,440.66,466.16,440.66,440.66,312.46,312.46,312.46,433.09,433.09,349.18,466.16,,479.48,479.48
16-09-2013,12 - 13,352.06,425.78,425.78,459.63,459.63,463.9,459.63,459.63,311.93,311.93,311.93,425.78,425.78,345.35,463.9,,522.38,522.38
16-09-2013,13 - 14,347.7,425.95,425.95,430.21,430.21,430.21,430.21,430.21,311.93,311.93,311.93,425.95,425.95,352.58,430.21,,522.38,522.38
16-09-2013,14 - 15,347.1,413.42,413.42,413.42,413.42,413.42,413.42,413.42,311.76,311.76,311.76,413.42,413.42,353.97,413.42,,479.56,479.56
16-09-2013,15 - 16,344.48,428.3,428.3,428.3,428.3,428.3,428.3,428.3,310.54,310.54,310.54,428.3,428.3,353.88,386.44,,479.21,479.21
16-09-2013,16 - 17,344.4,432.91,432.91,432.91,432.91,432.91,432.91,432.91,310.54,310.54,310.54,432.91,432.91,353.19,366.42,,522.38,522.38
16-09-2013,17 - 18,346.75,440.14,440.14,445.36,445.36,445.36,473.3,473.3,310.28,310.28,310.28,428.04,428.04,352.32,357.1,,522.82,522.82
16-09-2013,18 - 19,346.05,429.43,429.43,451.71,451.71,451.71,480.26,480.26,309.84,309.84,309.84,417.94,417.94,355.8,350.32,,523.08,523.08
16-09-2013,19 - 20,345.7,412.81,412.81,451.45,451.45,451.45,603.67,603.67,310.11,310.11,310.11,412.81,412.81,353.62,367.9,,653.11,653.11
16-09-2013,20 - 21,340.65,406.89,406.89,406.89,406.89,406.89,540.84,540.84,310.89,310.89,310.89,406.89,406.89,355.45,341.44,,652.94,652.94
16-09-2013,21 - 22,336.39,398.1,398.1,398.1,398.1,398.1,453.37,453.37,310.02,310.02,310.02,398.1,398.1,354.58,316.72,,391.92,391.92
16-09-2013,22 - 23,325.08,383.3,383.3,383.3,383.3,383.3,383.3,383.3,307.76,307.76,307.76,383.3,383.3,345.35,358.58,,358.58,358.58
16-09-2013,23 - 00,315.5,349.71,349.71,349.71,349.71,349.71,349.71,349.71,304.54,304.54,304.54,349.71,349.71,337,339.87,,339.87,339.87
17-09-2013,00 - 01,307.42,325.58,325.58,325.58,325.58,325.58,274.91,325.58,298.03,298.03,298.03,325.58,325.58,325.58,325.58,,374.43,374.43
17-09-2013,01 - 02,304.81,324.02,324.02,324.02,324.02,324.02,262.48,324.02,292.64,292.64,292.64,324.02,324.02,324.02,324.02,,374.43,374.43
17-09-2013,02 - 03,299.25,322.02,322.02,322.02,322.02,322.02,236.84,322.02,285.95,285.95,285.95,322.02,322.02,322.02,322.02,,374.43,374.43
17-09-2013,03 - 04,296.55,322.8,322.8,322.8,322.8,322.8,183.48,322.8,284.47,284.47,284.47,322.8,322.8,322.8,316.72,,374.43,374.43
17-09-2013,04 - 05,303.77,330.8,330.8,330.8,330.8,330.8,212.07,330.8,286.3,286.3,286.3,330.8,330.8,330.8,305.42,,374.52,374.52
17-09-2013,05 - 06,312.37,368.35,368.35,368.35,368.35,368.35,235.71,368.35,298.12,298.12,298.12,368.35,368.35,358.18,317.59,,635.96,635.96
17-09-2013,06 - 07,331.84,423.88,423.88,423.88,423.88,423.88,382.25,423.88,305.25,305.25,305.25,393.72,393.72,393.72,307.16,,637.52,637.52
17-09-2013,07 - 08,352.35,494.98,494.98,494.98,494.98,494.98,494.98,494.98,309.59,309.59,309.59,465.08,465.08,364.7,331.23,,695.41,695.41
17-09-2013,08 - 09,361.57,480.29,480.29,499.15,499.15,499.15,499.15,499.15,310.03,310.03,310.03,480.29,480.29,480.29,354.61,,869.15,869.15
17-09-2013,09 - 10,359.31,458.48,458.48,468.91,468.91,468.91,468.91,468.91,309.77,309.77,309.77,458.48,458.48,458.48,356.87,,869.24,869.24
17-09-2013,10 - 11,344.7,437.96,437.96,437.96,437.96,437.96,307.24,437.96,307.24,307.24,307.24,437.96,437.96,383.3,358.44,,869.15,869.15
17-09-2013,11 - 12,343.57,446.13,446.13,446.13,446.13,446.13,292.64,446.13,306.29,306.29,306.29,446.13,446.13,386.34,359.31,,739.47,739.47
17-09-2013,12 - 13,342.88,433.97,433.97,433.97,433.97,443.61,272.48,433.97,306.03,306.03,306.03,433.97,433.97,382.51,369.3,,869.24,869.24
17-09-2013,13 - 14,337.4,421.1,421.1,421.1,421.1,421.1,266.05,421.1,305.25,305.25,305.25,421.1,421.1,415.71,361.57,,869.32,869.32
17-09-2013,14 - 15,330.71,409.54,409.54,409.54,409.54,409.54,261.53,409.54,305.77,305.77,305.77,409.54,409.54,409.54,356.53,,869.15,869.15
17-09-2013,15 - 16,330.71,410.24,410.24,410.24,410.24,410.24,266.57,410.24,306.11,306.11,306.11,410.24,410.24,409.89,340.79,,695.49,695.49
17-09-2013,16 - 17,332.62,419.36,419.36,419.36,419.36,419.36,274.74,419.36,305.85,305.85,305.85,419.36,419.36,394.33,323.32,,652.64,652.64
17-09-2013,17 - 18,336.88,397.81,397.81,397.81,397.81,397.81,287.25,397.81,309.07,309.07,309.07,397.81,397.81,386.86,314.81,,652.56,652.56
17-09-2013,18 - 19,344.36,412.41,412.41,412.41,412.41,433.71,412.41,412.41,312.2,312.2,312.2,412.41,412.41,412.41,311.59,,652.64,652.64
17-09-2013,19 - 20,357.39,439.96,439.96,439.96,439.96,439.96,439.96,439.96,312.81,312.81,312.81,439.96,439.96,392.86,313.76,,652.73,652.73
17-09-2013,20 - 21,351.83,433.79,433.79,433.79,433.79,433.79,433.79,433.79,314.2,314.2,314.2,433.79,433.79,424.06,309.68,,652.56,652.56
17-09-2013,21 - 22,332.88,384.16,384.16,384.16,384.16,384.16,323.5,384.16,312.89,312.89,312.89,384.16,384.16,384.16,302.2,,522.01,522.01
17-09-2013,22 - 23,320.02,347.05,347.05,347.05,347.05,347.05,308.2,347.05,308.2,308.2,308.2,347.05,347.05,347.05,313.42,,374.43,374.43
17-09-2013,23 - 00,312.55,335.4,335.4,335.4,335.4,335.4,247.88,335.4,305.16,305.16,305.16,335.4,335.4,335.4,308.37,,365.39,365.39
18-09-2013,00 - 01,300.07,310.12,310.12,310.12,310.12,310.12,233.89,310.12,302.49,302.49,302.49,310.12,310.12,310.12,310.12,,346.85,346.85
18-09-2013,01 - 02,293.66,298.77,298.77,298.77,298.77,298.77,234.49,285.43,298.77,298.77,298.77,298.77,298.77,298.77,298.77,,346.76,346.76
18-09-2013,02 - 03,292.19,297.04,297.04,297.04,297.04,297.04,236.31,285.78,297.04,297.04,297.04,297.04,297.04,297.04,297.04,,346.76,346.76
18-09-2013,03 - 04,294.18,297.64,297.64,297.64,297.64,297.64,245.67,297.64,297.64,297.64,297.64,297.64,297.64,297.64,297.64,,346.76,346.76
18-09-2013,04 - 05,300.59,313.06,313.06,313.06,313.06,313.06,261.61,313.06,299.9,299.9,299.9,313.06,313.06,313.06,306.05,,346.93,346.93
18-09-2013,05 - 06,312.11,345.55,345.55,345.55,345.55,345.55,303.88,345.55,303.88,303.88,303.88,345.55,345.55,341.48,316.7,,390.59,390.59
18-09-2013,06 - 07,329.09,412.25,412.25,412.25,412.25,412.25,412.25,412.25,306.22,306.22,306.22,412.25,412.25,351.18,307.17,,650.12,650.12
18-09-2013,07 - 08,353.69,500.09,500.09,500.09,500.09,500.09,510.83,510.83,311.16,311.16,311.16,484.67,484.67,349.19,330.99,,650.38,650.38
18-09-2013,08 - 09,359.93,527.63,527.63,527.63,527.63,527.63,527.63,527.63,312.11,312.11,312.11,390.51,390.51,349.27,360.19,,650.47,650.47
18-09-2013,09 - 10,365.99,562.89,562.89,562.89,562.89,562.89,562.89,562.89,311.33,311.33,311.33,399.34,399.34,399.34,361.92,,650.47,650.47
18-09-2013,10 - 11,367.2,564.97,564.97,564.97,564.97,564.97,564.97,564.97,311.42,311.42,311.42,392.5,392.5,392.5,361.57,,650.47,650.47
18-09-2013,11 - 12,370.24,557.61,557.61,557.61,557.61,557.61,557.61,557.61,310.29,310.29,310.29,387.04,387.04,383.75,351.52,,650.47,650.47
18-09-2013,12 - 13,369.54,518.28,518.28,518.28,518.28,518.28,518.28,518.28,310.29,310.29,310.29,386.43,386.43,377.77,368.33,,650.47,650.47
18-09-2013,13 - 14,372.4,514.99,514.99,514.99,514.99,514.99,527.03,527.03,310.2,310.2,310.2,398.48,398.48,384.27,352.91,,650.47,650.47
18-09-2013,14 - 15,358.8,504.5,504.5,504.5,504.5,504.5,522.52,522.52,309.77,309.77,309.77,399.86,399.86,381.06,347.54,,650.47,650.47
18-09-2013,15 - 16,352.22,463.27,463.27,463.27,463.27,463.27,477.74,477.74,309.94,309.94,309.94,459.2,459.2,383.66,330.13,,650.38,650.38
18-09-2013,16 - 17,347.54,457.9,457.9,457.9,457.9,457.9,457.9,457.9,309.86,309.86,309.86,457.9,457.9,371.53,324.5,,650.29,650.29
18-09-2013,17 - 18,351.87,475.31,475.31,475.31,475.31,475.31,475.31,475.31,310.03,310.03,310.03,459.29,459.29,371.53,322.07,,650.29,650.29
18-09-2013,18 - 19,358.63,490.47,490.47,490.47,490.47,490.47,493.94,493.94,309.94,309.94,309.94,457.55,457.55,362.87,321.73,,650.29,650.29
18-09-2013,19 - 20,371.36,509.96,509.96,509.96,509.96,509.96,538.03,538.03,310.29,310.29,310.29,478.78,478.78,360.88,335.93,,650.21,650.21
18-09-2013,20 - 21,354.64,460.67,460.67,460.67,460.67,460.67,536.64,536.64,311.33,311.33,311.33,460.67,460.67,346.33,312.54,,650.21,650.21
18-09-2013,21 - 22,340.35,430.87,430.87,430.87,430.87,430.87,430.87,430.87,309.25,309.25,309.25,430.87,430.87,342.26,303.71,,433.99,433.99
18-09-2013,22 - 23,324.76,383.84,383.84,383.84,383.84,383.84,383.84,383.84,306.39,306.39,306.39,383.84,383.84,330.73,326.49,,372.66,372.66
18-09-2013,23 - 00,312.72,334.81,334.81,334.81,334.81,334.81,334.81,334.81,304.57,304.57,304.57,334.81,334.81,330.39,309.77,,347.28,347.28
19-09-2013,00 - 01,307.45,320.55,320.55,320.55,320.55,320.55,320.55,320.55,305.12,305.12,305.12,320.55,320.55,320.55,320.55,,345.39,345.39
19-09-2013,01 - 02,304.08,309.52,309.52,309.52,309.52,309.52,309.52,309.52,304.08,304.08,304.08,309.52,309.52,309.52,309.52,,345.39,345.39
19-09-2013,02 - 03,303.05,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,303.91,,345.3,345.3
19-09-2013,03 - 04,302.87,304,304,304,304,304,304,304,303.56,303.56,303.56,304,304,304,304,,345.39,345.39
19-09-2013,04 - 05,303.91,314.6,314.6,314.6,314.6,314.6,314.6,314.6,302.62,302.62,302.62,314.6,314.6,314.6,314.6,,345.74,345.74
19-09-2013,05 - 06,313.74,369.11,369.11,369.11,369.11,369.11,369.11,369.11,304.17,304.17,304.17,369.11,369.11,329.61,369.11,,655.42,655.42
19-09-2013,06 - 07,342.98,500.45,500.45,500.45,500.45,500.45,500.45,500.45,306.84,306.84,306.84,500.45,500.45,362.21,500.45,,656.11,656.11
19-09-2013,07 - 08,359.71,562.97,562.97,562.97,562.97,562.97,562.97,562.97,308.74,308.74,308.74,479.15,479.15,367.99,562.97,,690.61,690.61
19-09-2013,08 - 09,369.71,476.48,476.48,607.3,607.3,607.3,607.3,607.3,308.65,308.65,308.65,476.48,476.48,476.48,607.3,,862.49,862.49
19-09-2013,09 - 10,364.88,475.61,475.61,564.27,564.27,564.27,564.27,564.27,307.96,307.96,307.96,475.61,475.61,475.61,564.27,,862.57,862.57
19-09-2013,10 - 11,365.49,460.87,460.87,586.78,586.78,586.78,586.78,586.78,307.53,307.53,307.53,460.87,460.87,460.87,586.78,,862.66,862.66
19-09-2013,11 - 12,364.88,450.35,450.35,562.89,562.89,562.89,562.89,562.89,307.19,307.19,307.19,443.45,443.45,443.45,562.89,,862.57,862.57
19-09-2013,12 - 13,387.39,496.66,496.66,546.76,546.76,546.76,546.76,546.76,311.33,311.33,311.33,397.83,397.83,372.3,546.76,,862.66,862.66
19-09-2013,13 - 14,363.67,464.23,464.23,464.23,464.23,464.23,464.23,464.23,310.64,310.64,310.64,401.53,401.53,367.81,464.23,,862.66,862.66
19-09-2013,14 - 15,340.3,427.23,427.23,427.23,427.23,427.23,427.23,427.23,306.41,306.41,306.41,403,403,385.06,427.23,,862.49,862.49
19-09-2013,15 - 16,336.94,425.08,425.08,425.08,425.08,425.08,425.08,425.08,306.32,306.32,306.32,402.74,402.74,394.03,425.08,,690.35,690.35
19-09-2013,16 - 17,340.13,416.45,416.45,416.45,416.45,416.45,416.45,416.45,307.36,307.36,307.36,398.34,398.34,378.51,416.45,,656.29,656.29
19-09-2013,17 - 18,352.89,477.17,477.17,477.17,477.17,477.17,477.17,477.17,307.45,307.45,307.45,379.89,379.89,379.89,477.17,,656.2,656.2
19-09-2013,18 - 19,360.14,511.83,511.83,535.46,535.46,535.46,535.46,535.46,307.62,307.62,307.62,394.29,394.29,370.14,535.46,,656.2,656.2
19-09-2013,19 - 20,370.14,525.2,525.2,563.92,563.92,563.92,563.92,563.92,308.65,308.65,308.65,397.83,397.83,350.31,563.92,,690.18,690.18
19-09-2013,20 - 21,358.41,522.61,522.61,522.61,522.61,522.61,540.38,540.38,309.26,309.26,309.26,401.19,401.19,401.19,522.61,,656.2,656.2
19-09-2013,21 - 22,346.51,468.71,468.71,468.71,468.71,468.71,468.71,468.71,308.48,308.48,308.48,400.33,400.33,381.78,468.71,,655.77,655.77
