Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2018,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
15-12-2017,02 - 03,280.42,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52,280.52
15-12-2017,03 - 04,280.62,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82,280.82
15-12-2017,04 - 05,286.78,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87,286.87
15-12-2017,05 - 06,300.18,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28
15-12-2017,06 - 07,347.75,325.2,325.2,325.2,325.2,375.15,357.77,357.77,325.2,325.2,325.2,325.2,325.2,325.2,375.15,375.15,375.15
15-12-2017,07 - 08,477.73,457.87,457.87,457.87,457.87,457.87,512.78,512.78,457.87,457.87,457.87,457.87,457.87,457.87,457.87,457.87,457.87
15-12-2017,08 - 09,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38,526.38
15-12-2017,09 - 10,525.69,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61,522.61
15-12-2017,10 - 11,465.12,456.87,456.87,456.87,456.87,456.87,480.81,480.81,456.87,456.87,456.87,456.87,456.87,456.87,456.87,456.87,456.87
15-12-2017,11 - 12,448.14,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44,447.44
15-12-2017,12 - 13,457.17,433.34,433.34,433.34,467.3,467.3,467.3,467.3,433.34,433.34,433.34,433.34,433.34,433.34,467.3,467.3,467.3
15-12-2017,13 - 14,417.16,383.99,383.99,383.99,464.42,464.42,464.42,464.42,383.99,383.99,383.99,383.99,383.99,383.99,464.42,464.42,464.42
15-12-2017,14 - 15,417.85,393.62,393.62,393.62,466.61,466.61,466.61,466.61,393.62,393.62,393.62,393.62,393.62,393.62,466.61,466.61,466.61
15-12-2017,15 - 16,413.78,392.73,392.73,392.73,491.53,491.53,392.73,491.53,392.73,392.73,392.73,392.73,392.73,336.33,491.53,491.53,491.53
15-12-2017,16 - 17,446.85,433.94,433.94,433.94,561.34,561.34,433.94,561.34,433.94,433.94,433.94,433.94,433.94,332.95,561.34,561.34,561.34
15-12-2017,17 - 18,419.44,400.08,400.08,400.08,489.74,489.74,400.08,579.71,400.08,400.08,400.08,400.08,400.08,326.2,489.74,489.74,489.74
15-12-2017,18 - 19,383.79,358.07,358.07,358.07,447.54,447.54,358.07,447.54,358.07,358.07,358.07,358.07,358.07,335.43,447.54,447.54,447.54
15-12-2017,19 - 20,328.88,328.18,328.18,328.18,406.73,328.18,328.18,406.73,328.18,328.18,328.18,328.18,328.18,326.99,328.18,328.18,406.73
15-12-2017,20 - 21,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91,309.91
15-12-2017,21 - 22,303.06,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26,303.26
15-12-2017,22 - 23,295.32,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51,295.51
15-12-2017,23 - 00,288.26,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36,288.36
16-12-2017,00 - 01,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7,297.7
16-12-2017,01 - 02,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15,289.15
16-12-2017,02 - 03,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05
16-12-2017,03 - 04,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36,287.36
16-12-2017,04 - 05,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35,288.35
16-12-2017,05 - 06,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13,291.13
16-12-2017,06 - 07,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28,300.28
16-12-2017,07 - 08,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56,304.56
16-12-2017,08 - 09,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35,305.35
16-12-2017,09 - 10,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73,309.73
16-12-2017,10 - 11,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69,315.69
16-12-2017,11 - 12,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17,319.17
16-12-2017,12 - 13,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8,313.8
16-12-2017,13 - 14,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12,311.12
16-12-2017,14 - 15,313.21,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11,313.11
16-12-2017,15 - 16,321.86,321.06,321.06,321.06,388.18,321.06,321.06,388.18,321.06,321.06,321.06,321.06,321.06,321.06,321.06,353.97,388.18
16-12-2017,16 - 17,353.97,337.57,337.57,337.57,448.04,337.57,337.57,448.04,337.57,337.57,337.57,337.57,337.57,335.38,337.57,353.97,448.04
16-12-2017,17 - 18,370.28,354.57,354.57,354.57,457.78,354.57,354.57,486.52,354.57,354.57,354.57,354.57,354.57,331.7,354.57,354.57,457.78
16-12-2017,18 - 19,333.29,329.71,329.71,329.71,428.85,329.71,329.71,457.48,329.71,329.71,329.71,329.71,329.71,326.03,329.71,339.66,428.85
16-12-2017,19 - 20,315.69,314.8,314.8,314.8,391.06,314.8,314.8,391.06,314.8,314.8,314.8,314.8,314.8,314.8,314.8,339.46,391.06
16-12-2017,20 - 21,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25,305.25
16-12-2017,21 - 22,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76,303.76
16-12-2017,22 - 23,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19,299.19
16-12-2017,23 - 00,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55,288.55
17-12-2017,00 - 01,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91
17-12-2017,01 - 02,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92
17-12-2017,02 - 03,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92,281.92
17-12-2017,03 - 04,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32,279.32
17-12-2017,04 - 05,282.12,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02,282.02
17-12-2017,05 - 06,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71,283.71
17-12-2017,06 - 07,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71,285.71
17-12-2017,07 - 08,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91,293.91
17-12-2017,08 - 09,303.21,302.21,302.21,302.21,302.21,302.21,313.71,313.71,302.21,302.21,302.21,302.21,302.21,300.21,302.21,302.21,302.21
17-12-2017,09 - 10,313.51,309.61,309.61,309.61,336.4,309.61,347.7,347.7,309.61,309.61,309.61,309.61,309.61,304.51,309.61,336.4,336.4
17-12-2017,10 - 11,318.1,312.11,312.11,312.11,360.19,312.11,381.09,381.09,312.11,312.11,312.11,312.11,312.11,305.41,312.11,360.19,360.19
17-12-2017,11 - 12,326,315.21,315.21,315.21,397.98,315.21,424.17,424.17,315.21,315.21,315.21,315.21,315.21,309.11,315.21,360.09,397.98
17-12-2017,12 - 13,321.2,314.31,314.31,314.31,405.38,314.31,415.58,415.58,314.31,314.31,314.31,314.31,314.31,314.31,314.31,360.09,405.38
17-12-2017,13 - 14,319,313.91,313.91,313.91,390.48,313.91,390.48,390.48,313.91,313.91,313.91,313.91,313.91,313.91,313.91,349.1,390.48
17-12-2017,14 - 15,318,315.41,315.41,315.41,349.2,315.41,316.6,349.2,315.41,315.41,315.41,315.41,315.41,315.41,315.41,349.2,349.2
17-12-2017,15 - 16,325.7,322.3,322.3,322.3,399.08,322.3,322.3,399.08,322.3,322.3,322.3,322.3,322.3,319.9,322.3,349.7,399.08
17-12-2017,16 - 17,336.4,331.7,331.7,331.7,444.87,331.7,331.7,449.96,331.7,331.7,331.7,331.7,331.7,318.1,331.7,359.89,444.87
17-12-2017,17 - 18,336.8,332,332,332,458.26,332,332,469.46,332,332,332,332,332,315.31,332,359.89,458.26
17-12-2017,18 - 19,327.1,320.9,320.9,320.9,447.97,320.9,320.9,458.96,320.9,320.9,320.9,320.9,320.9,318.1,320.9,349.7,447.97
17-12-2017,19 - 20,316.11,312.31,312.31,312.31,418.67,312.31,312.31,418.67,312.31,312.31,312.31,312.31,312.31,312.31,312.31,349.6,418.67
17-12-2017,20 - 21,306.91,305.21,305.21,305.21,355.29,305.21,305.21,355.29,305.21,305.21,305.21,305.21,305.21,305.21,305.21,355.29,355.29
17-12-2017,21 - 22,302.61,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31,302.31
17-12-2017,22 - 23,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71,296.71
17-12-2017,23 - 00,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81,285.81
18-12-2017,00 - 01,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12,282.12
18-12-2017,01 - 02,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92,278.92
18-12-2017,02 - 03,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42,275.42
18-12-2017,03 - 04,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82,273.82
18-12-2017,04 - 05,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32,280.32
18-12-2017,05 - 06,299.31,299.31,299.31,299.31,299.31,299.31,284.61,299.31,299.31,299.31,299.31,299.31,299.31,299.31,299.31,299.31,299.31
18-12-2017,06 - 07,321.3,315.41,315.41,315.41,399.58,414.18,330.1,399.58,315.41,315.41,315.41,307.81,307.81,307.81,414.18,414.18,414.18
18-12-2017,07 - 08,420.97,402.08,402.08,402.08,473.16,473.16,402.08,473.16,402.08,402.08,402.08,329,329,329,473.16,473.16,473.16
18-12-2017,08 - 09,450.56,379.69,379.69,474.16,522.04,522.04,474.16,522.04,474.16,474.16,474.16,337.3,337.3,337.3,522.04,522.04,522.04
18-12-2017,09 - 10,450.66,374.19,374.19,484.85,512.35,512.35,484.85,512.35,484.85,484.85,484.85,337.8,337.8,337.8,512.35,512.35,512.35
18-12-2017,10 - 11,389.48,367.09,367.09,377.49,450.66,377.49,377.49,450.66,377.49,377.49,377.49,334.4,334.4,334.4,377.49,377.49,450.66
18-12-2017,11 - 12,366.59,342.6,342.6,361.79,479.96,361.79,361.79,479.96,361.79,361.79,361.79,334.2,334.2,334.2,361.79,361.79,479.96
18-12-2017,12 - 13,399.38,334.5,334.5,382.59,500.75,458.36,382.59,500.75,382.59,382.59,382.59,334.5,334.5,334.5,458.36,458.36,500.75
18-12-2017,13 - 14,391.48,333.2,333.2,377.39,508.25,413.78,377.39,508.25,377.39,377.39,377.39,333.2,333.2,333.2,413.78,413.78,508.25
18-12-2017,14 - 15,420.37,333.9,333.9,420.67,500.65,500.65,420.67,500.65,420.67,420.67,420.67,333.9,333.9,333.9,500.65,500.65,500.65
18-12-2017,15 - 16,499.95,332.8,332.8,639.11,639.11,639.11,639.11,639.11,639.11,639.11,639.11,332.8,332.8,332.8,639.11,639.11,639.11
18-12-2017,16 - 17,520.44,328.8,328.8,717.18,717.18,717.18,717.18,717.18,711.29,711.29,711.29,328.8,328.8,328.8,717.18,717.18,717.18
18-12-2017,17 - 18,554.53,329.3,329.3,771.47,777.87,771.47,771.47,777.87,771.47,771.47,771.47,329.3,329.3,329.3,771.47,771.47,777.87
18-12-2017,18 - 19,479.96,323.7,323.7,666,666,666,666,666,666,666,666,323.7,323.7,323.7,666,666,666
18-12-2017,19 - 20,395.98,323.7,323.7,420.87,473.16,420.87,420.87,473.16,420.87,420.87,420.87,323.7,323.7,323.7,420.87,420.87,473.16
18-12-2017,20 - 21,341,335.5,335.5,335.5,440.17,335.5,335.5,440.17,335.5,335.5,335.5,330.2,330.2,316.7,335.5,335.5,440.17
18-12-2017,21 - 22,331.7,329.3,329.3,329.3,350.79,329.3,350.79,350.79,329.3,329.3,329.3,326,326,316.7,329.3,329.3,350.79
18-12-2017,22 - 23,314.51,313.21,313.21,313.21,313.21,313.21,333,333,313.21,313.21,313.21,313.21,313.21,313.21,313.21,313.21,313.21
18-12-2017,23 - 00,304.21,303.71,303.71,303.71,303.71,303.71,340.4,340.4,303.71,303.71,303.71,303.71,303.71,303.71,303.71,303.71,303.71
19-12-2017,00 - 01,302.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,303.82,293.14,303.82,303.82,303.82
19-12-2017,01 - 02,293.04,293.74,293.74,293.74,293.74,293.74,293.74,293.74,293.74,293.74,293.74,293.74,293.74,289.35,293.74,293.74,293.74
19-12-2017,02 - 03,292.34,292.94,292.94,292.94,292.94,292.94,292.94,292.94,292.94,292.94,292.94,292.94,292.94,288.75,292.94,292.94,292.94
19-12-2017,03 - 04,293.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,296.24,288.85,296.24,296.24,296.24
19-12-2017,04 - 05,308.71,315.1,315.1,315.1,315.1,315.1,315.1,315.1,315.1,315.1,315.1,297.93,297.93,289.55,315.1,315.1,315.1
19-12-2017,05 - 06,319.19,325.78,325.78,325.78,325.78,357.62,325.78,325.78,323.28,323.28,323.28,302.52,302.52,293.04,357.62,357.62,357.62
19-12-2017,06 - 07,361.41,348.04,348.04,348.04,459.92,459.92,368.3,459.92,327.98,327.98,327.98,316.5,316.5,303.82,459.92,459.92,459.92
19-12-2017,07 - 08,663.04,417.41,417.41,664.04,664.04,664.04,664.04,664.04,616.73,616.73,616.73,348.84,348.84,313.8,664.04,664.04,664.04
19-12-2017,08 - 09,699.57,390.06,390.06,749.17,749.17,749.17,749.17,749.17,730.41,730.41,730.41,390.06,390.06,314.2,749.17,749.17,749.17
19-12-2017,09 - 10,664.14,330.77,330.77,750.67,750.67,750.67,750.67,750.67,744.48,744.48,744.48,330.77,330.77,310.21,750.67,750.67,750.67
19-12-2017,10 - 11,463.32,322.59,322.59,566.82,566.82,566.82,663.44,663.44,566.82,566.82,566.82,322.59,322.59,306.42,566.82,566.82,566.82
19-12-2017,11 - 12,443.26,318.79,318.79,603.85,603.85,603.85,603.85,603.85,603.85,603.85,603.85,318.79,318.79,311.91,603.85,603.85,603.85
19-12-2017,12 - 13,478.39,320.79,320.79,566.72,690.19,566.72,566.72,690.19,566.72,566.72,566.72,320.79,320.79,320.79,566.72,566.72,690.19
19-12-2017,13 - 14,479.79,320.09,320.09,565.92,687.49,565.92,565.92,687.49,565.92,565.92,565.92,320.09,320.09,314.3,565.92,565.92,687.49
19-12-2017,14 - 15,466.21,321.69,321.69,566.82,618.52,566.82,566.82,618.52,566.82,566.82,566.82,321.69,321.69,308.61,566.82,566.82,618.52
19-12-2017,15 - 16,500.85,321.09,321.09,636.09,685,636.09,636.09,685,636.09,636.09,636.09,321.09,321.09,311.41,636.09,636.09,685
19-12-2017,16 - 17,512.22,318.39,318.39,664.34,738.59,664.34,664.34,738.59,664.34,664.34,664.34,318.39,318.39,310.01,664.34,664.34,738.59
19-12-2017,17 - 18,566.72,317.2,317.2,677.61,762.55,677.61,781.31,781.31,677.61,677.61,677.61,317.2,317.2,304.42,677.61,677.61,762.55
19-12-2017,18 - 19,402.63,318.09,318.09,391.26,650.96,391.26,750.17,750.17,391.26,391.26,391.26,318.09,318.09,303.62,391.26,391.26,650.96
19-12-2017,19 - 20,338.76,318.39,318.39,322.89,593.27,322.89,664.83,708.25,322.89,322.89,322.89,318.39,318.39,303.02,322.89,322.89,593.27
19-12-2017,20 - 21,318.99,312.9,312.9,312.9,473.1,312.9,635.59,635.59,312.9,312.9,312.9,312.9,312.9,304.42,312.9,312.9,473.1
19-12-2017,21 - 22,309.71,306.22,306.22,306.22,382.67,306.22,373.29,382.67,306.22,306.22,306.22,306.22,306.22,303.82,306.22,306.22,382.67
19-12-2017,22 - 23,297.63,297.63,297.63,297.63,297.63,297.63,372.39,372.39,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63,297.63
19-12-2017,23 - 00,290.05,290.45,290.45,290.45,290.45,290.45,346.34,346.34,290.45,290.45,290.45,290.45,290.45,290.45,290.45,290.45,290.45
20-12-2017,00 - 01,289.4,290.29,290.29,290.29,290.29,290.29,290.29,290.29,290.29,290.29,290.29,290.29,290.29,283.03,290.29,290.29,290.29
20-12-2017,01 - 02,283.03,283.83,283.83,283.83,283.83,283.83,283.83,283.83,283.83,283.83,283.83,283.83,283.83,282.34,283.83,283.83,283.83
20-12-2017,02 - 03,279.05,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35,279.35
20-12-2017,03 - 04,279.25,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65,279.65
20-12-2017,04 - 05,286.02,287.21,287.21,287.21,287.21,287.21,287.21,287.21,287.21,287.21,287.21,287.21,287.21,282.24,287.21,287.21,287.21
20-12-2017,05 - 06,294.07,295.67,295.67,295.67,295.67,295.67,295.67,295.67,295.67,295.67,295.67,295.67,295.67,283.03,295.67,338.25,338.25
20-12-2017,06 - 07,311.29,306.21,306.21,306.21,440.71,306.21,440.71,440.71,306.21,306.21,306.21,306.21,306.21,290.49,306.21,386.89,440.71
20-12-2017,07 - 08,356.45,336.26,336.26,336.26,496.62,336.26,663.56,663.56,336.26,336.26,336.26,336.26,336.26,302.53,336.26,386.5,496.62
20-12-2017,08 - 09,393.66,358.34,358.34,358.34,651.02,358.34,651.02,651.02,358.34,358.34,358.34,358.34,358.34,306.41,358.34,386.69,651.02
20-12-2017,09 - 10,393.26,347.8,347.8,347.8,636.1,347.8,636.1,636.1,347.8,347.8,347.8,347.8,347.8,311.48,347.8,386.69,636.1
20-12-2017,10 - 11,352.87,321.73,321.73,321.73,553.53,321.73,663.26,663.26,321.73,321.73,321.73,321.73,321.73,309.1,321.73,386.5,553.53
20-12-2017,11 - 12,347.7,324.32,324.32,324.32,652.62,324.32,652.62,652.62,324.32,324.32,324.32,324.32,324.32,306.21,324.32,386.2,652.62
20-12-2017,12 - 13,349.19,327.5,327.5,327.5,594.81,327.5,417.83,594.81,327.5,327.5,327.5,327.5,327.5,304.32,327.5,386.4,594.81
20-12-2017,13 - 14,347.4,327.4,327.4,327.4,595.11,327.4,595.11,595.11,327.4,327.4,327.4,327.4,327.4,305.52,327.4,386.3,595.11
20-12-2017,14 - 15,351.78,328.79,328.79,328.79,506.97,383.11,421.51,506.97,328.79,328.79,328.79,328.79,328.79,311.19,383.11,386.1,506.97
20-12-2017,15 - 16,353.27,333.37,333.37,333.37,527.36,389.18,391.87,527.36,333.37,333.37,333.37,333.37,333.37,307.51,389.18,389.18,527.36
20-12-2017,16 - 17,353.27,333.07,333.07,333.07,590.34,386.3,389.18,590.34,333.07,333.07,333.07,333.07,333.07,303.13,386.3,386.3,590.34
20-12-2017,17 - 18,360.93,332.38,332.38,332.38,594.81,386.2,594.81,594.81,332.38,332.38,332.38,332.38,332.38,302.43,386.2,386.2,594.81
20-12-2017,18 - 19,333.87,319.14,319.14,319.14,487.97,364.41,362.32,487.97,319.14,319.14,319.14,319.14,319.14,301.93,364.41,368.89,487.97
20-12-2017,19 - 20,315.46,314.77,314.77,314.77,368.19,314.77,357.05,368.19,314.77,314.77,314.77,314.77,314.77,300.04,314.77,368.19,368.19
20-12-2017,20 - 21,307.31,306.61,306.61,306.61,353.27,306.61,353.27,353.27,306.61,306.61,306.61,306.61,306.61,303.13,306.61,353.27,353.27
20-12-2017,21 - 22,298.75,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95,298.95
20-12-2017,22 - 23,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9,288.9
20-12-2017,23 - 00,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56,278.56
21-12-2017,00 - 01,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07,273.07
21-12-2017,01 - 02,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21,268.21
21-12-2017,02 - 03,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22,267.22
21-12-2017,03 - 04,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93,266.93
21-12-2017,04 - 05,270.99,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09,271.09
21-12-2017,05 - 06,277.23,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33,277.33
21-12-2017,06 - 07,291.49,291.39,291.39,291.39,291.39,305.65,291.39,291.39,291.39,291.39,291.39,289.41,289.41,289.41,305.65,305.65,305.65
21-12-2017,07 - 08,312.88,304.37,304.37,304.37,420.84,384.59,352.8,420.84,304.37,304.37,304.37,304.37,304.37,304.37,384.59,384.59,420.84
21-12-2017,08 - 09,314.86,307.73,307.73,307.73,416.58,314.27,354.09,416.58,307.73,307.73,307.73,307.73,307.73,307.73,314.27,369.93,416.58
21-12-2017,09 - 10,309.02,302.78,302.78,302.78,446.69,302.78,400.44,446.69,302.78,302.78,302.78,302.78,302.78,302.78,302.78,369.93,446.69
21-12-2017,10 - 11,301.79,298.13,298.13,298.13,298.13,298.13,432.03,432.03,298.13,298.13,298.13,298.13,298.13,298.13,298.13,369.44,369.44
21-12-2017,11 - 12,301.89,299.12,299.12,299.12,299.12,299.12,358.25,358.25,299.12,299.12,299.12,299.12,299.12,299.12,299.12,338.24,338.24
21-12-2017,12 - 13,299.31,298.52,298.52,298.52,298.52,298.52,329.42,329.42,298.52,298.52,298.52,298.52,298.52,298.52,298.52,369.64,369.64
21-12-2017,13 - 14,298.62,298.22,298.22,298.22,298.22,298.22,303.37,303.37,298.22,298.22,298.22,298.22,298.22,298.22,298.22,369.73,428.86
21-12-2017,14 - 15,303.47,301,301,301,382.61,301,359.14,382.61,301,301,301,301,301,301,301,369.83,419.75
21-12-2017,15 - 16,307.44,303.97,303.97,303.97,406.48,303.97,357.65,406.48,303.97,303.97,303.97,303.97,303.97,303.97,303.97,370.03,406.48
21-12-2017,16 - 17,309.42,304.96,304.96,304.96,406.78,304.96,361.22,406.78,304.96,304.96,304.96,304.96,304.96,304.96,304.96,369.93,406.78
21-12-2017,17 - 18,310.41,304.56,304.56,304.56,420.15,304.56,381.03,420.15,304.56,304.56,304.56,304.56,304.56,304.56,304.56,369.83,420.15
21-12-2017,18 - 19,306.94,302.88,302.88,302.88,382.31,302.88,372.71,382.31,302.88,302.88,302.88,302.88,302.88,302.88,302.88,369.64,420.05
21-12-2017,19 - 20,297.63,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73,297.73
21-12-2017,20 - 21,292.58,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68,292.68
21-12-2017,21 - 22,288.72,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91,288.91
21-12-2017,22 - 23,277.72,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92,277.92
21-12-2017,23 - 00,270.39,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59,270.59
22-12-2017,00 - 01,270.97,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77,270.77
22-12-2017,01 - 02,264.48,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28
22-12-2017,02 - 03,262.08,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78,261.78
22-12-2017,03 - 04,263.58,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38,263.38
22-12-2017,04 - 05,269.27,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97,268.97
22-12-2017,05 - 06,275.87,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17,275.17
