Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 10-01-2018,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
3/7/2016,10 - 11,211.21,236.86,236.86,236.86,236.86,236.86,202.38,236.86,202.38,202.38,202.38,236.86,236.86,236.86,236.86,412.65,412.65,
3/7/2016,11 - 12,215.91,241.93,241.93,241.93,241.93,241.93,204.26,241.93,204.26,204.26,204.26,241.93,241.93,241.93,241.93,395.55,395.55,
3/7/2016,12 - 13,214.5,244.75,244.75,244.75,244.75,244.75,202,244.75,202,202,202,244.75,244.75,244.75,244.75,395.36,395.36,
3/7/2016,13 - 14,215.16,246.82,246.82,246.82,246.82,246.82,199.47,246.82,199.47,199.47,199.47,246.82,246.82,246.82,246.82,440.93,440.93,
3/7/2016,14 - 15,215.25,249.45,249.45,249.45,249.45,249.45,193.55,249.45,193.55,193.55,193.55,249.45,249.45,249.45,249.45,412.56,412.56,
3/7/2016,15 - 16,215.91,251.71,251.71,251.71,251.71,251.71,191.01,251.71,191.01,191.01,191.01,251.71,251.71,251.71,251.71,375.16,375.16,
3/7/2016,16 - 17,211.21,250.01,250.01,250.01,250.01,250.01,171.84,250.01,182.37,182.37,182.37,250.01,250.01,250.01,250.01,394.89,394.89,
3/7/2016,17 - 18,219.29,252.36,252.36,252.36,252.36,252.36,169.87,252.36,195.71,195.71,195.71,252.36,252.36,252.36,252.36,517.41,517.41,
3/7/2016,18 - 19,225.4,252.18,252.18,252.18,252.18,252.18,206.89,252.18,206.89,206.89,206.89,252.18,252.18,252.18,252.18,262.13,262.13,
3/7/2016,19 - 20,229.25,257.62,257.62,257.62,257.62,257.62,251.42,257.62,215.06,215.06,215.06,255.46,255.46,253.11,257.62,328.56,328.56,
3/7/2016,20 - 21,235.64,269.28,269.28,269.28,269.28,269.28,262.79,269.28,222.58,222.58,222.58,254.9,254.9,253.3,269.28,394.89,394.89,
3/7/2016,21 - 22,242.78,286.47,286.47,286.47,286.47,286.47,286.47,286.47,222.11,222.11,222.11,253.49,253.49,253.49,286.47,301.41,301.41,
3/7/2016,22 - 23,250.3,297.18,297.18,297.18,297.18,297.18,297.18,297.18,219.38,219.38,219.38,253.77,253.77,253.77,297.18,395.36,395.36,
3/7/2016,23 - 00,237.33,282.71,282.71,282.71,282.71,282.71,275.95,282.71,215.06,215.06,215.06,253.4,253.4,253.4,282.71,395.36,395.36,
4/7/2016,00 - 01,225.68,247.67,247.67,247.67,247.67,247.67,241.75,247.67,213.94,213.94,213.94,247.67,247.67,247.67,247.67,272.75,272.75,
4/7/2016,01 - 02,219.48,233.2,233.2,233.2,233.2,233.2,213.56,233.2,210.18,210.18,210.18,233.2,233.2,233.2,233.2,236.11,236.11,
4/7/2016,02 - 03,212.62,229.44,229.44,229.44,229.44,229.44,209.14,229.44,202.38,202.38,202.38,229.44,229.44,229.44,229.44,263.45,263.45,
4/7/2016,03 - 04,207.45,224.74,224.74,224.74,224.74,224.74,203.41,224.74,196.93,196.93,196.93,224.74,224.74,224.74,224.74,236.01,236.01,
4/7/2016,04 - 05,207.55,222.49,222.49,222.49,222.49,222.49,203.79,222.49,197.21,197.21,197.21,222.49,222.49,222.49,222.49,222.49,222.49,
4/7/2016,05 - 06,222.86,233.1,233.1,233.1,233.1,272.85,219.57,233.1,208.49,208.49,208.49,233.1,233.1,233.1,272.85,272.85,272.85,
4/7/2016,06 - 07,250.3,300,300,300,300,375.54,300,300,215.72,215.72,215.72,300,300,232.07,375.54,375.54,375.54,
4/7/2016,07 - 08,257.25,330.63,330.63,330.63,330.63,395.36,330.63,330.63,218.26,218.26,218.26,319.17,319.17,234.14,395.36,395.36,395.36,
4/7/2016,08 - 09,258.38,356.37,356.37,356.37,356.37,455.59,356.37,356.37,217.88,217.88,217.88,312.49,312.49,240.15,455.59,455.59,455.59,
4/7/2016,09 - 10,255.28,315.13,315.13,315.13,315.13,515.25,315.13,315.13,219.29,219.29,219.29,315.13,315.13,240.34,515.25,515.25,515.25,
4/7/2016,10 - 11,256.87,316.82,316.82,316.82,316.82,495.8,309.21,316.82,219.95,219.95,219.95,315.03,315.03,240.24,495.8,495.8,495.8,
4/7/2016,11 - 12,256.59,304.98,304.98,304.98,304.98,517.22,297.65,304.98,220.23,220.23,220.23,304.98,304.98,240.43,517.22,517.22,517.22,
4/7/2016,12 - 13,252.83,294.92,294.92,294.92,294.92,517.22,281.68,294.92,219.76,219.76,219.76,294.92,294.92,237.71,517.22,517.22,517.22,
4/7/2016,13 - 14,251.8,290.98,290.98,290.98,290.98,497.02,275.57,290.98,219.85,219.85,219.85,290.98,290.98,238.08,497.02,497.02,497.02,
4/7/2016,14 - 15,251.33,290.51,290.51,290.51,290.51,411.43,279.52,290.51,219.95,219.95,219.95,290.51,290.51,238.18,411.43,411.43,411.43,
4/7/2016,15 - 16,249.73,289.66,289.66,289.66,289.66,328.56,274.91,289.66,217.32,217.32,217.32,289.66,289.66,237.89,328.56,395.27,395.27,
4/7/2016,16 - 17,251.14,293.33,293.33,293.33,293.33,356.28,286.28,293.33,217.04,217.04,217.04,293.33,293.33,237.05,356.28,356.28,356.28,
4/7/2016,17 - 18,251.8,309.11,309.11,309.11,309.11,368.77,309.11,309.11,216.19,216.19,216.19,306.95,306.95,236.39,368.77,368.77,368.77,
4/7/2016,18 - 19,253.3,338.05,338.05,338.05,338.05,395.17,338.05,338.05,215.53,215.53,215.53,302.16,302.16,236.48,395.17,395.17,395.17,
4/7/2016,19 - 20,252.64,360.88,360.88,360.88,360.88,376.76,360.88,360.88,213.65,213.65,213.65,312.21,312.21,236.48,376.76,376.76,376.76,
4/7/2016,20 - 21,253.4,363.14,363.14,363.14,363.14,363.14,363.14,363.14,214.03,214.03,214.03,296.52,296.52,236.01,363.14,363.14,363.14,
4/7/2016,21 - 22,251.89,334.1,334.1,334.1,334.1,334.1,334.1,334.1,212.62,212.62,212.62,297.09,297.09,235.26,334.1,334.1,334.1,
4/7/2016,22 - 23,250.58,328.47,328.47,328.47,328.47,328.47,328.47,328.47,208.39,208.39,208.39,300.94,300.94,229.53,328.47,328.47,328.47,
4/7/2016,23 - 00,248.98,311.65,311.65,311.65,311.65,311.65,319.26,319.26,203.79,203.79,203.79,295.49,295.49,228.78,311.65,311.65,311.65,
5/7/2016,00 - 01,226.62,281.33,281.33,281.33,281.33,281.33,281.33,281.33,208.57,208.57,208.57,281.33,281.33,229.72,281.33,281.33,281.33,
5/7/2016,01 - 02,219.57,253.79,253.79,253.79,253.79,253.79,253.79,253.79,206.98,206.98,206.98,259.61,259.61,228.78,253.79,253.79,253.79,
5/7/2016,02 - 03,215.25,239.31,239.31,239.31,239.31,239.31,239.31,239.31,205.1,205.1,205.1,258.02,258.02,228.22,239.31,239.31,239.31,
5/7/2016,03 - 04,211.21,224.46,224.46,224.46,224.46,224.46,224.46,224.46,203.97,203.97,203.97,257.17,257.17,224.46,224.46,237.06,237.06,
5/7/2016,04 - 05,209.7,220.23,220.23,220.23,220.23,220.23,220.23,220.23,202.18,202.18,202.18,256.89,256.89,220.23,220.23,236.96,236.96,
5/7/2016,05 - 06,214.59,240.16,240.16,240.16,240.16,240.16,237.9,240.16,200.87,200.87,200.87,258.39,258.39,228.03,240.16,240.16,240.16,
5/7/2016,06 - 07,238.94,284.62,284.62,284.62,284.62,284.62,284.62,284.62,209.89,209.89,209.89,284.62,284.62,239.22,284.62,376.92,376.92,
5/7/2016,07 - 08,256.42,320.52,320.52,320.52,320.52,320.52,328.42,328.42,215.06,215.06,215.06,320.52,320.52,240.82,320.52,412.83,412.83,
5/7/2016,08 - 09,262.53,334.53,334.53,334.53,334.53,334.53,342.71,342.71,215.81,215.81,212.43,334.53,334.53,241.29,334.53,404.08,404.08,
5/7/2016,09 - 10,261.68,321.93,321.93,321.93,321.93,321.93,329.45,329.45,216.38,216.38,212.43,321.93,321.93,241.47,321.93,404.18,404.18,
5/7/2016,10 - 11,255.48,305.86,305.86,305.86,305.86,328.14,305.86,305.86,217.41,217.41,212.62,305.86,305.86,241.47,328.14,404.08,404.08,
5/7/2016,11 - 12,253.5,295.71,295.71,295.71,295.71,335.66,295.71,295.71,216,216,212.62,295.71,295.71,242.51,335.66,403.99,403.99,
5/7/2016,12 - 13,249.74,282.17,282.17,282.17,282.17,315.73,268.83,282.17,216.56,216.56,213.74,282.17,282.17,242.41,315.73,451.46,451.46,
5/7/2016,13 - 14,244.76,281.42,281.42,281.42,281.42,315.26,249.27,281.42,216,216,214.03,281.42,281.42,242.41,315.26,451.27,451.27,
5/7/2016,14 - 15,243.54,282.08,282.08,282.08,282.08,305.2,228.78,282.08,215.53,215.53,214.03,282.08,282.08,242.79,305.2,423.64,423.64,
5/7/2016,15 - 16,239.69,277.94,277.94,277.94,277.94,296.84,209.42,277.94,209.42,209.42,209.42,277.94,277.94,242.6,296.84,403.61,403.61,
5/7/2016,16 - 17,236.96,271.65,271.65,271.65,271.65,299.75,208.1,271.65,208.1,208.1,208.1,273.15,273.15,242.23,299.75,403.33,403.33,
5/7/2016,17 - 18,238.47,269.95,269.95,269.95,269.95,269.95,216.28,269.95,213.18,213.18,213.18,274.56,274.56,241.76,269.95,403.71,403.71,
5/7/2016,18 - 19,236.02,271.18,271.18,271.18,271.18,271.18,231.23,271.18,212.52,212.52,212.52,273.71,273.71,241.85,271.18,403.71,403.71,
5/7/2016,19 - 20,228.78,259.14,259.14,259.14,259.14,259.14,259.14,259.14,211.68,211.68,211.68,276.53,276.53,241.94,259.14,403.71,403.71,
5/7/2016,20 - 21,223.9,252.85,252.85,252.85,252.85,252.85,252.85,252.85,211.96,211.96,211.96,270.33,270.33,241.85,252.85,403.61,403.61,
5/7/2016,21 - 22,223.71,254.63,254.63,254.63,254.63,254.63,225.12,254.63,211.11,211.11,211.11,269.3,269.3,241.57,254.63,376.73,376.73,
5/7/2016,22 - 23,221.55,257.36,257.36,257.36,257.36,257.36,215.15,257.36,202.09,202.09,202.09,271.65,271.65,230.76,257.36,395.53,395.53,
5/7/2016,23 - 00,206.6,234.24,234.24,234.24,234.24,234.24,178.21,234.24,191.28,191.28,191.28,268.73,268.73,230.01,234.24,234.24,234.24,
6/7/2016,00 - 01,211.06,201.45,201.45,201.45,201.45,201.45,77.04,201.45,201.45,201.45,201.45,272.09,272.09,201.45,201.45,254.67,254.67,
6/7/2016,01 - 02,184.97,180.17,180.17,180.17,180.17,180.17,87.21,180.17,180.17,180.17,180.17,270.96,270.96,180.17,180.17,238.09,238.09,
6/7/2016,02 - 03,164.35,141.46,141.46,141.46,141.46,141.46,93.8,141.46,141.46,141.46,141.46,269.83,269.83,141.46,141.46,241.01,241.01,
6/7/2016,03 - 04,142.31,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,266.72,266.72,124.6,124.6,240.82,240.82,
6/7/2016,04 - 05,138.16,114.81,114.81,114.81,114.81,114.81,114.81,114.81,114.81,114.81,114.81,266.53,266.53,114.81,114.81,240.82,240.82,
6/7/2016,05 - 06,178.57,156.15,156.15,156.15,156.15,207.57,123.47,156.15,156.15,156.15,156.15,266.44,266.44,156.15,207.57,245.06,245.06,
6/7/2016,06 - 07,199,228.29,228.29,228.29,228.29,240.82,189.21,228.29,186.2,186.2,186.2,267.47,267.47,228.29,240.82,240.82,240.82,
6/7/2016,07 - 08,217.93,246.57,246.57,246.57,246.57,306.75,231.12,246.57,201.45,201.45,201.45,270.21,270.21,246.57,306.75,306.75,306.75,
6/7/2016,08 - 09,229.61,260.22,260.22,260.22,260.22,343.57,227.45,260.22,212.94,212.94,212.94,273.03,273.03,255.14,343.57,358.45,358.45,
6/7/2016,09 - 10,227.35,264.46,264.46,264.46,264.46,336.98,193.35,264.46,207.86,207.86,207.86,275.1,275.1,257.02,336.98,406.11,406.11,
6/7/2016,10 - 11,229.8,268.7,268.7,268.7,268.7,338.2,207.39,268.7,207.39,207.39,207.39,273.6,273.6,258.34,338.2,406.11,406.11,
6/7/2016,11 - 12,228.95,268.7,268.7,268.7,268.7,337.17,202.58,268.7,202.58,202.58,202.58,273.03,273.03,257.49,337.17,404.88,404.88,
6/7/2016,12 - 13,227.16,266.25,266.25,266.25,266.25,336.51,201.26,266.25,201.26,201.26,201.26,278.12,278.12,257.11,336.51,406.2,406.2,
6/7/2016,13 - 14,227.73,264.93,264.93,264.93,264.93,315.69,207.67,264.93,207.67,207.67,207.67,277.55,277.55,256.55,315.69,406.11,406.11,
6/7/2016,14 - 15,226.98,263.33,263.33,263.33,263.33,307.31,234.23,263.33,209.84,209.84,209.84,277.65,277.65,248.64,307.31,377.29,377.29,
6/7/2016,15 - 16,217.37,259.56,259.56,259.56,259.56,270.77,170.09,259.56,194.48,194.48,194.48,273.69,273.69,248.36,270.77,358.83,358.83,
6/7/2016,16 - 17,215.39,260.32,260.32,260.32,260.32,260.32,191.19,260.32,191.19,191.19,191.19,273.03,273.03,247.79,260.32,358.45,358.45,
6/7/2016,17 - 18,216.05,261.35,261.35,261.35,261.35,278.96,166.7,261.35,189.68,189.68,189.68,274.35,274.35,247.23,278.96,404.32,404.32,
6/7/2016,18 - 19,219.25,266.16,266.16,266.16,266.16,336.23,219.63,266.16,196.74,196.74,196.74,275.57,275.57,247.32,336.23,404.6,404.6,
6/7/2016,19 - 20,223.77,269.64,269.64,269.64,269.64,315.69,202.39,269.64,202.39,202.39,202.39,277.83,277.83,247.41,315.69,405.92,405.92,
6/7/2016,20 - 21,225,272.75,272.75,272.75,272.75,272.75,203.24,272.75,203.24,203.24,203.24,274.73,274.73,247.04,272.75,404.51,404.51,
6/7/2016,21 - 22,225.28,274.82,274.82,274.82,274.82,274.82,202.39,274.82,202.39,202.39,202.39,274.91,274.91,246.85,274.82,313.06,313.06,
6/7/2016,22 - 23,221.89,269.55,269.55,269.55,269.55,269.55,201.83,269.55,201.83,201.83,201.83,274.63,274.63,236.87,269.55,276.61,276.61,
6/7/2016,23 - 00,215.39,255.89,255.89,255.89,255.89,255.89,197.78,255.89,197.78,197.78,197.78,272.84,272.84,236.3,255.89,255.89,255.89,
7/7/2016,00 - 01,224.52,251.11,251.11,251.11,251.11,251.11,210.42,251.11,210.42,210.42,210.42,272.21,272.21,242.69,251.11,251.11,251.11,
7/7/2016,01 - 02,214.87,235.97,235.97,235.97,235.97,235.97,208.34,235.97,208.34,208.34,208.34,269.65,269.65,235.97,235.97,236.73,236.73,
7/7/2016,02 - 03,209.1,223.58,223.58,223.58,223.58,223.58,207.59,223.58,207.59,207.59,207.59,268.14,268.14,223.58,223.58,223.58,223.58,
7/7/2016,03 - 04,202.29,204.18,204.18,204.18,204.18,204.18,202.48,204.18,202.48,202.48,202.48,266.81,266.81,204.18,204.18,218.18,218.18,
7/7/2016,04 - 05,206.54,212.22,212.22,212.22,212.22,212.22,206.54,212.22,206.54,206.54,206.54,266.34,266.34,212.22,212.22,218.28,218.28,
7/7/2016,05 - 06,215.25,233.89,233.89,233.89,233.89,242.4,208.82,233.89,208.82,208.82,208.82,267.48,267.48,233.89,242.4,242.4,242.4,
7/7/2016,06 - 07,233.7,278.83,278.83,278.83,278.83,340.05,210.99,278.83,210.99,210.99,210.99,278.83,278.83,253.57,340.05,359.92,359.92,
7/7/2016,07 - 08,247.32,291.22,291.22,291.22,291.22,360.29,215.72,291.22,215.72,215.72,215.72,291.22,291.22,254.14,360.29,360.29,360.29,
7/7/2016,08 - 09,256.03,308.26,308.26,308.26,308.26,392.94,219.13,308.26,219.13,219.13,219.13,308.26,308.26,258.3,392.94,392.94,392.94,
7/7/2016,09 - 10,254.04,291.22,291.22,291.22,291.22,378.08,221.4,291.22,221.4,221.4,221.4,291.22,291.22,259.06,378.08,378.08,378.08,
7/7/2016,10 - 11,249.03,279.68,279.68,279.68,279.68,379.12,221.02,279.68,221.02,221.02,221.02,279.68,279.68,259.34,379.12,379.12,379.12,
7/7/2016,11 - 12,244.96,277.32,277.32,277.32,277.32,393.5,220.07,277.32,220.07,220.07,220.07,277.32,277.32,256.03,393.5,393.5,393.5,
7/7/2016,12 - 13,242.59,268.71,268.71,268.71,268.71,389.34,218.84,268.71,218.84,218.84,218.84,276.65,276.65,256.79,389.34,389.34,389.34,
7/7/2016,13 - 14,244.11,273.34,273.34,273.34,273.34,360.01,220.55,273.34,220.55,220.55,220.55,277.22,277.22,258.39,360.01,360.01,360.01,
7/7/2016,14 - 15,244.01,274.19,274.19,274.19,274.19,359.82,219.89,274.19,219.89,219.89,219.89,276.37,276.37,258.02,359.82,359.82,359.82,
7/7/2016,15 - 16,241.74,275.24,275.24,275.24,275.24,359.63,217.14,275.24,217.14,217.14,217.14,276.37,276.37,254.89,359.63,359.63,359.63,
7/7/2016,16 - 17,239.85,269.27,269.27,269.27,269.27,343.74,217.05,269.27,217.05,217.05,217.05,270.79,270.79,254.61,343.74,343.74,343.74,
7/7/2016,17 - 18,244.86,280.91,280.91,280.91,280.91,308.16,217.43,280.91,217.43,217.43,217.43,280.91,280.91,254.42,308.16,308.16,308.16,
7/7/2016,18 - 19,252.34,291.7,291.7,291.7,291.7,314.59,217.24,291.7,217.24,217.24,217.24,291.7,291.7,254.23,314.59,314.59,314.59,
7/7/2016,19 - 20,253.1,294.44,294.44,294.44,294.44,340.42,216.38,294.44,216.38,216.38,216.38,294.44,294.44,254.33,340.42,360.01,360.01,
7/7/2016,20 - 21,248.55,299.46,299.46,299.46,299.46,299.46,216.48,299.46,216.48,216.48,216.48,299.46,299.46,254.23,299.46,335.41,335.41,
7/7/2016,21 - 22,246.19,295.01,295.01,295.01,295.01,295.01,216.48,295.01,216.48,216.48,216.48,295.01,295.01,254.04,295.01,300.78,300.78,
7/7/2016,22 - 23,241.36,295.1,295.1,295.1,295.1,295.1,216.29,295.1,216.29,216.29,216.29,295.1,295.1,243.63,295.1,295.1,295.1,
7/7/2016,23 - 00,237.39,283.28,283.28,283.28,283.28,283.28,214.59,283.28,214.59,214.59,214.59,283.28,283.28,242.69,283.28,283.28,283.28,
8/7/2016,00 - 01,227.82,264.57,264.57,264.57,264.57,264.57,264.57,264.57,217.21,217.21,217.21,274.14,274.14,242.97,264.57,264.57,264.57,
8/7/2016,01 - 02,224.31,249.22,249.22,249.22,249.22,249.22,249.22,249.22,215.6,215.6,215.6,272.91,272.91,242.02,249.22,249.22,249.22,
8/7/2016,02 - 03,222.13,237.19,237.19,237.19,237.19,237.19,237.19,237.19,214.93,214.93,214.93,272.15,272.15,237.19,237.19,237.19,237.19,
8/7/2016,03 - 04,216.92,222.23,222.23,222.23,222.23,222.23,222.23,222.23,214.65,214.65,214.65,271.48,271.48,222.23,222.23,222.23,222.23,
8/7/2016,04 - 05,215.41,219.57,219.57,219.57,219.57,219.57,219.57,219.57,212.57,212.57,212.57,271.3,271.3,219.57,219.57,219.57,219.57,
8/7/2016,05 - 06,221.66,237,237,237,237,237,237,237,215.03,215.03,215.03,272.24,272.24,237,237,237,237,
8/7/2016,06 - 07,239.94,284.18,284.18,284.18,284.18,318.18,284.18,284.18,216.83,216.83,216.83,284.18,284.18,253.58,318.18,360.62,360.62,
8/7/2016,07 - 08,265.33,323.49,323.49,323.49,323.49,373.13,323.49,323.49,219.95,219.95,217.11,323.49,323.49,253.77,373.13,435.93,435.93,
8/7/2016,08 - 09,272.53,357.02,357.02,357.02,357.02,435.83,357.02,357.02,222.13,222.13,217.59,357.02,357.02,253.87,435.83,435.83,435.83,
8/7/2016,09 - 10,273.66,334,334,334,334,435.93,334,334,223.93,223.93,217.78,334,334,254.43,435.93,435.93,435.93,
8/7/2016,10 - 11,270.25,316.01,316.01,316.01,316.01,436.02,316.01,316.01,224.03,224.03,217.87,316.01,316.01,254.72,436.02,436.02,436.02,
8/7/2016,11 - 12,269.4,311.93,311.93,311.93,311.93,436.12,311.93,311.93,223.74,223.74,217.78,311.93,311.93,254.53,436.12,436.12,436.12,
8/7/2016,12 - 13,259.17,292.61,292.61,292.61,292.61,388.28,285.6,292.61,223.36,223.36,217.68,292.61,292.61,253.68,388.28,436.21,436.21,
8/7/2016,13 - 14,254.53,286.64,286.64,286.64,286.64,360.15,264.38,286.64,223.08,223.08,217.68,286.64,286.64,253.39,360.15,436.21,436.21,
8/7/2016,14 - 15,252.26,285.98,285.98,285.98,285.98,359.3,251.31,285.98,222.61,222.61,217.59,285.98,285.98,253.11,359.3,436.21,436.21,
8/7/2016,15 - 16,246,281.15,281.15,281.15,281.15,309.75,245.44,281.15,222.04,222.04,217.3,281.15,281.15,252.44,309.75,436.31,436.31,
8/7/2016,16 - 17,244.77,278.3,278.3,278.3,278.3,292.7,255.19,278.3,221.66,221.66,217.4,278.3,278.3,252.07,292.7,360.53,360.53,
8/7/2016,17 - 18,246.57,280.39,280.39,280.39,280.39,282.28,259.36,280.39,221.09,221.09,217.3,280.39,280.39,251.21,282.28,360.62,360.62,
8/7/2016,18 - 19,244.87,278.87,278.87,278.87,278.87,309.09,270.35,278.87,220.81,220.81,217.21,278.87,278.87,251.12,309.09,344.14,344.14,
8/7/2016,19 - 20,243.54,282.19,282.19,282.19,282.19,282.19,282.19,282.19,220.24,220.24,217.21,282.19,282.19,251.02,282.19,435.93,435.93,
8/7/2016,20 - 21,235.77,266.18,266.18,266.18,266.18,266.18,266.18,266.18,219.48,219.48,217.11,270.25,270.25,251.69,266.18,342.15,342.15,
8/7/2016,21 - 22,229.43,254.91,254.91,254.91,254.91,254.91,254.91,254.91,218.53,218.53,216.92,269.02,269.02,251.4,254.91,360.34,360.34,
8/7/2016,22 - 23,233.12,265.99,265.99,265.99,265.99,265.99,265.99,265.99,217.49,217.49,215.6,272.91,272.91,238.43,265.99,270.35,270.35,
8/7/2016,23 - 00,223.17,237.19,237.19,237.19,237.19,237.19,233.12,237.19,216.73,216.73,215.31,272.05,272.05,237.19,237.19,270.82,270.82,
9/7/2016,00 - 01,225.15,236.42,236.42,236.42,236.42,236.42,196.07,236.42,220.22,220.22,220.22,269.67,269.67,236.42,236.42,236.42,236.42,
9/7/2016,01 - 02,217.57,221.74,221.74,221.74,221.74,221.74,176.27,221.74,215.3,215.3,215.3,267.11,267.11,221.74,221.74,221.74,221.74,
9/7/2016,02 - 03,213.12,209.62,209.62,209.62,209.62,209.62,209.62,209.62,209.62,209.62,209.62,265.12,265.12,209.62,209.62,209.62,209.62,
9/7/2016,03 - 04,208.48,205.35,205.35,205.35,205.35,205.35,205.35,205.35,205.35,205.35,205.35,262.56,262.56,205.35,205.35,205.35,205.35,
9/7/2016,04 - 05,196.35,188.87,188.87,188.87,188.87,188.87,188.87,188.87,188.87,188.87,188.87,260.95,260.95,188.87,188.87,188.87,188.87,
9/7/2016,05 - 06,202.51,197.21,197.21,197.21,197.21,197.21,197.21,197.21,197.21,197.21,197.21,260.95,260.95,197.21,197.21,197.21,197.21,
9/7/2016,06 - 07,208.38,213.5,213.5,213.5,213.5,213.5,204.12,213.5,204.69,204.69,204.69,264.17,264.17,213.5,213.5,218.14,218.14,
9/7/2016,07 - 08,218.61,238.22,238.22,238.22,238.22,238.22,211.42,238.22,210.85,210.85,210.85,272.13,272.13,238.22,238.22,238.22,238.22,
9/7/2016,08 - 09,222.97,265.31,265.31,265.31,265.31,265.31,208.29,265.31,208.29,208.29,208.29,270.52,270.52,240.12,265.31,265.31,265.31,
9/7/2016,09 - 10,228.09,281.89,281.89,281.89,281.89,281.89,211.23,281.89,211.23,211.23,211.23,281.89,281.89,241.06,281.89,281.89,281.89,
9/7/2016,10 - 11,231.12,289.09,289.09,289.09,289.09,289.09,213.21,289.09,213.21,213.21,213.21,289.09,289.09,241.54,289.09,289.09,289.09,
9/7/2016,11 - 12,229.6,288.52,288.52,288.52,288.52,288.52,211.7,288.52,211.7,211.7,211.7,288.52,288.52,241.63,288.52,294.77,294.77,
9/7/2016,12 - 13,226.38,282.17,282.17,282.17,282.17,282.17,209.14,282.17,209.14,209.14,209.14,282.17,282.17,241.54,282.17,378.69,378.69,
9/7/2016,13 - 14,223.73,275.64,275.64,275.64,275.64,275.64,207.82,275.64,207.82,207.82,207.82,275.64,275.64,241.35,275.64,435.81,435.81,
9/7/2016,14 - 15,221.27,259.53,259.53,259.53,259.53,259.53,205.35,259.53,205.35,205.35,205.35,275.07,275.07,241.16,259.53,416.1,416.1,
9/7/2016,15 - 16,219.66,250.53,250.53,250.53,250.53,250.53,204.31,250.53,204.31,204.31,204.31,274.69,274.69,240.97,250.53,435.71,435.71,
9/7/2016,16 - 17,219.94,249.78,249.78,249.78,249.78,249.78,160.08,249.78,204.97,204.97,204.97,275.82,275.82,240.87,249.78,435.81,435.81,
9/7/2016,17 - 18,222.97,249.68,249.68,249.68,249.68,249.68,208.38,249.68,211.7,211.7,211.7,276.2,276.2,240.97,249.68,435.81,435.81,
9/7/2016,18 - 19,232.16,270.99,270.99,270.99,270.99,270.99,264.46,270.99,216.25,216.25,216.25,276.39,276.39,241.16,270.99,435.71,435.71,
9/7/2016,19 - 20,240.59,283.69,283.69,283.69,283.69,283.69,283.69,283.69,220.41,220.41,217.67,283.69,283.69,241.16,283.69,416.39,416.39,
9/7/2016,20 - 21,239.17,283.12,283.12,283.12,283.12,283.12,283.12,283.12,219.85,219.85,217.57,283.12,283.12,241.06,283.12,283.12,283.12,
9/7/2016,21 - 22,239.17,282.83,282.83,282.83,282.83,282.83,282.83,282.83,219.37,219.37,217.38,282.83,282.83,240.78,282.83,282.83,282.83,
9/7/2016,22 - 23,239.07,287.66,287.66,287.66,287.66,287.66,287.66,287.66,218.99,218.99,217.38,287.66,287.66,240.3,287.66,290.03,290.03,
9/7/2016,23 - 00,232.54,265.22,265.22,265.22,265.22,265.22,265.22,265.22,218.71,218.71,217.57,274.4,274.4,239.55,265.22,265.22,265.22,
10/7/2016,00 - 01,223.98,224.93,224.93,224.93,224.93,224.93,219.53,224.93,221.9,221.9,221.9,263.2,263.2,224.93,224.93,224.93,224.93,
